Date,ABG,ANG,APN,ARI,CLH,CLS,CPI,DSY,FBR,IMP,MTN,NED,NPN,REM,SOL,WHI,DSY,BTI,FSR,SBK
12/10/2012,8274.845703,24721.39453,14315.46484,8626.857422,1619.24585,5420.776367,15576.89356,5038.479492,6125.096191,12360.36719,10303.8291,10687.29199,32711.07031,8461.72168,27539.13281,4936.355469,5038.479492,32271.02148,1986.924805,6513.918457
12/11/2012,8503.37207,24450.17969,14334.66406,8922.733398,1707.886353,5281.040527,15496.39356,5096.51416,6085.635254,12451.01563,10072.90234,10585.17383,33541.49219,8506.402344,27856.02344,4883.855469,5096.51416,32011.92773,1972.732666,6627.025391
12/12/2012,8441.724609,24263.83203,14396.8291,9106.101563,1766.434937,5300.313477,15680.87207,5132.025879,6225.938477,12848.28711,10083.20801,10629.96484,33253.78125,8601.351563,27871.11328,4910.445801,5132.025879,31957.1543,1960.475586,6670.806152
12/13/2012,8503.37207,24243.53711,14397.74316,9052.480469,1758.093994,5284.252441,15563.47656,5138.95459,6261.01416,12840.4043,10109.875,10749.40039,33089.64453,8651.62207,27304.48438,4906.355957,5138.95459,31828.66211,1940.477661,6765.0625
12/14/2012,8410.898438,23885.60547,14520.24707,8995.984375,1766.271362,5276.222656,15647.33106,5110.371582,6234.707031,12294.94336,10121.99805,10988.27637,33134.45703,8635.980469,27010.98633,4886.582031,5110.371582,32004.89258,1915.963501,6937.153809
12/17/2012,8410.898438,23885.60547,14520.24707,8995.984375,1766.271362,5276.222656,15647.33106,5110.371582,6234.707031,12294.94336,10121.99805,10988.27637,33134.45703,8635.980469,27010.98633,4886.582031,5110.371582,32004.89258,1915.963501,6937.153809
12/18/2012,8654.839844,24251.83984,15267.14941,8944.755859,1742.393921,5225.62793,15680.87207,5196.988281,6182.094238,12532.99219,10252.3125,10988.27637,32658.97461,8752.15625,26980.80273,4772.71875,5196.988281,31221.97656,1939.832397,7002.217773
12/19/2012,8656.435547,24077.48828,15246.12305,9096.045898,1666.836914,5184.671387,15806.6582,5222.973145,6120.711426,12886.91113,10497.17871,11227.15332,32586.28906,8757.741211,26863.85742,4772.71875,5222.973145,30469.96094,1957.895386,7114.110352
12/20/2012,8715.958008,23738,15214.125,8951.939453,1725.22168,5197.521973,15550.06055,5214.311035,6103.17334,13013.81836,10545.66699,11227.15332,32387.02148,8827,26916.67188,4855.899902,5214.311035,30333.73633,2021.115479,7252.754395
12/21/2012,8742.530273,23708.48047,15180.29883,8946.671875,1749.917236,5248.114746,15997.84375,5231.634277,6208.400879,12862.47559,10662.04102,11237.30371,32162.9082,8783.992188,27158.11133,4786.355469,5231.634277,30566.86328,1977.893921,7260.051758
12/24/2012,8726.586914,23911.43164,15221.43848,8906.935547,1797.017456,5202.338867,16199.09961,5293.998535,6217.169922,12769.46387,10637.18945,11394.36426,32284.04688,8818.061523,27275.0625,4807.492676,5293.998535,30347.7832,1978.53833,7208.364258
12/25/2012,8726.586914,23911.43164,15221.43848,8906.935547,1797.017456,5202.338867,16199.09961,5293.998535,6217.169922,12769.46387,10637.18945,11394.36426,32284.04688,8818.061523,27275.0625,4807.492676,5293.998535,30347.7832,1978.53833,7208.364258
12/26/2012,8726.586914,23911.43164,15221.43848,8906.935547,1797.017456,5202.338867,16199.09961,5293.998535,6217.169922,12769.46387,10637.18945,11394.36426,32284.04688,8818.061523,27275.0625,4807.492676,5293.998535,30347.7832,1978.53833,7208.364258
12/27/2012,8742.530273,24077.48828,15221.43848,8964.864258,1766.271362,5220.007813,16141.23828,5316.518066,6225.938477,13084.75977,10789.92773,11325.09277,32526.33008,8841.520508,27415.39453,4909.08252,5316.518066,30210.86133,1999.827271,7315.38916
12/28/2012,8726.586914,24365.31055,15453.64648,8976.834961,1736.833618,5191.898438,16073.31348,5380.614746,6224.18457,13084.75977,10805.68848,11219.98535,32921.85547,8883.411133,27407.09375,4858.628906,5380.614746,30089.37891,1996.601807,7236.335449
12/31/2012,8715.958008,24201.10156,15449.99023,9091.736328,1692.676636,5212.77832,15345.45215,5386.678711,6224.18457,13218.75977,10764.4707,11227.15332,32901.86328,8891.789063,27373.14258,4840.901367,5386.678711,30068.31641,1999.827271,7229.039551
1/1/2013,8715.958008,24201.10156,15449.99023,9091.736328,1692.676636,5212.77832,15345.45215,5386.678711,6224.18457,13218.75977,10764.4707,11227.15332,32901.86328,8891.789063,27373.14258,4840.901367,5386.678711,30068.31641,1999.827271,7229.039551
1/2/2013,8795.145508,24916.04883,15702.30566,9431.662109,1719.334473,5296.298828,15697.64648,5398.804688,6182.970703,13384.29004,10727.49805,11331.66113,33374.31641,9037.003906,27765.48242,4782.947266,5398.804688,30297.92383,2017.244751,7262.484863
1/3/2013,8822.25,24820.10742,16076.2168,9455.599609,1733.726318,5320.39209,15722.80176,5370.219727,6181.216797,13163.58301,10712.95215,11314.93848,33691.10156,9132.512695,27935.99609,4827.264648,5370.219727,30434.14648,2025.63147,7281.943359
1/4/2013,8785.046875,23985.23438,16004.90723,9417.776367,1744.029419,5380.62207,15722.80176,5332.109375,6212.785156,13005.93555,10937.21191,11246.26172,33374.31641,9346.989258,27929.20508,4925.445801,5332.109375,30964.97852,2036.598511,7292.888672
1/7/2013,8681.413086,23828.4082,15774.52832,9407.722656,1733.562988,5372.591797,15907.2793,5253.289063,6094.404297,12836.46387,10807.50684,11361.52051,33253.17969,9349.223633,27981.26563,4855.899902,5253.289063,31127.18555,2071.433594,7272.821777
1/8/2013,8822.25,23154.97852,15790.98633,9434.53418,1766.271362,5290.678223,16312.30566,5274.942383,6156.663574,13084.75977,10939.03125,11332.85254,33028.46094,9218.527344,28120.09375,4899.537109,5274.942383,30891.96094,2074.659424,7277.07959
1/9/2013,8898.779297,23016.59961,15861.37891,9169.297852,1766.10791,5285.056152,16645.20508,5374.551758,6217.169922,13497.7959,10970.54688,11360.92285,32738.32813,9404.519531,28218.17773,4892.036621,5374.551758,30929.17578,2063.047363,7218.093262
1/10/2013,8822.25,22822.87109,15724.24805,9331.119141,1766.10791,5293.088379,16770.99023,5330.376953,6252.245117,13794.17383,10705.07422,11453.48731,32832.21484,9344.197266,27916.37695,4897.491699,5330.376953,30911.61523,2041.113647,7207.757813
1/11/2013,8874.864258,23328.4082,15578.8916,9207.598633,1733.562988,5220.007813,16930.31055,5358.961426,6303.10498,13597.11426,10659.01074,11685.19434,32643.23047,9355.367188,27954.86133,4771.355469,5358.961426,31132.80859,2048.209961,7145.122559
1/14/2013,8928.541992,23559.95898,15293.66016,9255.476563,1733.39917,4979.084473,17098.02148,5411.796875,6313.62793,13376.40625,10652.94727,11704.90039,32373.69141,9327.44043,28142.73242,4523.855469,5411.796875,30990.26563,2044.984619,7245.457031
1/15/2013,8769.103516,23748.15234,14990.14648,9027.104492,1743.702515,4798.391113,16838.07422,5353.764648,6225.938477,13597.11426,10472.32813,11465.43164,32822.51953,9180.548828,27915.62695,4328.856445,5353.764648,31328.00977,1992.730835,7205.932617
1/16/2013,8737.21582,24076.56055,14992.88867,9139.613281,1763.164063,4746.994141,16435.57227,5438.647949,6292.582031,13139.93457,10655.37305,11436.16797,33328.89063,9271.587891,27467.45508,4356.810059,5438.647949,31492.31641,2051.435547,7139.041016
1/17/2013,8822.25,23564.57031,14992.88867,9253.082031,1733.562988,4738.962402,16351.70996,5413.528809,6401.317383,13313.34766,10655.37305,11546.64844,33459.11328,9387.761719,27455.38281,4354.765625,5413.528809,31104.02148,2096.593018,7224.174805
1/18/2013,8596.378906,23940.95313,15069.68262,9353.621094,1749.917236,4818.467773,16674.55273,5590.227539,6313.62793,13368.52539,10702.04199,11491.11133,33257.42188,9316.271484,27888.46094,4375.901855,5590.227539,31531.63281,2128.847412,7122.01416
1/21/2013,8726.586914,24119.92383,15232.4082,9359.845703,1713.119751,4759.506348,16561.34766,5510.539551,6414.470215,13325.1709,10819.02148,11548.43945,33192.60547,9306.214844,27916.37695,4429.083984,5510.539551,31794.25391,2134.654297,7252.754395
1/22/2013,8782.388672,23940.95313,15053.22461,9359.845703,1782.625854,4739.060059,16634.30273,5539.123535,6414.470215,13445.77148,10818.41602,11393.7666,32871.58203,9235.282227,27653.0625,4349.310547,5539.123535,31615.20313,2128.847412,7214.446289
1/23/2013,8832.878906,24345.93555,15020.31543,9477.144531,1767.906982,4743.149902,16779.37305,5554.714355,6488.129395,13139.93457,10649.31152,11286.87109,33784.99219,9148.711914,28293.63086,4386.811035,5554.714355,31983.82813,2103.689209,7165.189941
1/24/2013,8903.032227,24151.28711,15084.30859,9638.964844,1758.093994,4856.003906,16854.83984,5630.070801,6489.883301,13163.58301,10817.2041,11424.22363,34684.45703,9310.6875,28547.89453,4390.902344,5630.070801,32614.38281,2095.302246,7111.676758
1/25/2013,8928.541992,23191.87695,15016.6582,9634.177734,1766.10791,4873.996094,16856.51758,5741.805176,6580.203125,13065.05176,10697.79981,11670.26465,34929.76172,9310.6875,28633.9043,4492.492188,5741.805176,32229.5957,2132.073975,7127.48584
1/28/2013,8936.513672,22886.52734,15075.16699,9644.709961,1766.271362,4909.160156,16770.99023,5845.745117,6625.801758,13040.61719,10608.70215,11764.62012,34227.75391,9285.551758,28645.22656,4424.991699,5845.745117,32650.89844,2121.751953,7221.134277
1/29/2013,9127.84082,23043.35352,15080.65137,9738.070313,1766.271362,4844.555176,16439.76172,5753.064941,6752.074707,12997.26465,10619.00391,11704.90039,34545.14844,9310.6875,28761.41992,4424.991699,5753.064941,32753.41797,2150.136719,7136
1/30/2013,9103.925781,23247.23047,14810.04785,9657.15625,1791.456909,4850.279785,16519.42383,5675.110352,6775.750977,12924.74707,10515.96875,11346.58984,34192.01563,9258.743164,28746.32617,4257.265625,5675.110352,32687.39844,2126.267822,7069.108887
1/31/2013,9114.553711,22970.47461,15068.76563,9647.105469,1798.980347,4906.706543,16100.14551,5737.475098,6839.763184,12800.2041,10612.94336,11630.85254,35059.99609,9121.341797,29219.39258,4336.356445,5737.475098,32591.91602,2080.465576,7094.650879
2/1/2013,9087.980469,23350.54883,14938.03516,9849.142578,1815.334839,4906.706543,16265.3457,5630.070801,6839.763184,13176.9834,10663.8584,11425.41797,35015.77734,9215.736328,29094.14648,4409.993652,5630.070801,32678.98047,2054.661377,7084.311035
2/4/2013,8991.254883,23983.39258,14819.19043,9814.671875,1802.741577,4824.928223,15932.44043,5543.45459,6817.841309,13321.23047,10831.74902,11257.00977,35706.27734,9164.349609,29225.43164,4424.991699,5543.45459,32417.07227,2012.083984,7130.527344
2/5/2013,9114.553711,23625.45703,15267.14941,9886.487305,1815.334839,4886.262695,16072.47852,5484.554199,6850.286621,12923.16895,11132.37988,11460.05664,35722.63281,9301.75,29351.43164,4486.356934,5484.554199,32229.5957,2044.984619,7263.09375
2/6/2013,9087.980469,23648.52148,15173.90039,9837.174805,1839.865845,4932.058594,16184.00098,5487.152344,6922.190918,12910.55859,10797.80762,11286.87109,35887.98828,9268.794922,29229.96289,4482.946777,5487.152344,32282.96289,2050.145264,7085.52832
2/7/2013,8993.380859,23528.5918,15200.41211,9862.547852,1864.233765,4941.871094,16309.78223,5479.356934,7113.354004,12916.07422,10736.58984,11446.31836,36281.69922,9299.515625,29372.56055,4568.174805,5479.356934,31885.53516,2052.080811,7233.296387
2/8/2013,8769.103516,23584.86523,15237.89453,9958.300781,1861.781006,4988.484375,16167.23535,5487.152344,7322.054199,13018.54688,10788.71484,11353.75391,36281.69922,9331.910156,29984.45703,4583.174316,5487.152344,32222.58008,2050.145264,7221.134277
2/11/2013,8763.790039,23233.39063,15294.57422,9872.125,1880.751953,5017.105957,16142.07617,5469.82959,7212.442871,12887.69922,10802.04981,11638.61621,36367.10547,9383.294922,30302.09375,4615.901855,5469.82959,32487.99023,2051.435547,7163.365234
2/12/2013,8774.417969,23431.73047,14901.46875,9723.708008,1856.220337,4980.307617,15890.51172,5593.691406,6840.640137,12769.46387,10728.10547,11469.60938,36342.26953,9290.017578,30406.22266,4581.80957,5593.691406,32580.68359,2044.984619,7151.201172
2/13/2013,8823.3125,23800.73828,14777.13672,9728.973633,1897.106445,4927.150879,15932.44043,5578.967285,6964.281738,13095.00586,10573.54785,11394.36426,36342.26953,9236.958984,29991.24023,4578.401855,5578.967285,32424.09375,2038.533691,7224.174805
2/14/2013,8822.25,23492.61523,14479.10645,9721.791992,1903.648193,4871.541992,15890.51172,5617.077148,6980.065918,12690.63965,10817.80957,11313.74414,36196.89844,9250.365234,30057.63672,4459.083496,5617.077148,32467.62305,2031.437256,7267.349121
2/15/2013,8779.732422,22278.59375,14718.62793,9733.283203,1921.637939,4892.805176,15932.44043,5683.771484,7190.520508,11902.39941,10934.18164,11307.77246,36299.25781,9271.029297,29953.52539,4538.174805,5683.771484,32251.36133,1996.601807,7187.687988
2/18/2013,8795.676758,22323.79883,14841.13184,9727.536133,1872.574951,4823.29248,15764.72852,5656.054688,7190.520508,11606.81055,10758.41113,11328.67481,35978.83984,9327.44043,29813.94531,4568.174805,5656.054688,32327.18164,2001.762695,7202.890137
2/19/2013,8692.573242,22223.24219,15052.31055,9767.753906,1856.220337,4737.424805,15734.54102,5664.716797,7229.980957,11475.96387,10743.86426,11406.30762,36281.69922,9439.147461,29935.41406,4510.219238,5664.716797,32625.625,2022.405762,7235.728027
2/20/2013,8715.958008,21420.6582,14869.47168,9659.072266,1833.978516,4768.500488,15932.44043,5664.716797,7197.535645,11467.29395,10854.17383,11387.19824,36039.41406,9411.21875,29641.15625,4512.946777,5664.716797,32927.55469,2006.278198,7267.349121
2/21/2013,8612.324219,20573.79492,15038.59766,9221.003906,1823.512085,4784.039063,15778.98633,5844.878418,7135.275879,10798.86719,10696.58887,11167.43359,35912.21484,9377.708984,28869.30664,4499.992188,5844.878418,32592.61523,1984.989136,7236.335449
2/22/2013,8617.635742,20635.60352,14974.60547,9265.050781,1838.067017,4777.49707,15804.13965,5941.890625,7278.209961,10956.51563,10636.58203,11227.15332,35236.86328,9355.367188,29274.4707,4527.265137,5941.890625,32785.01563,1967.571899,7169.444824
2/25/2013,8742.530273,20654.98047,15010.25684,9239.677734,1829.889648,4842.919434,15957.59473,6071.814453,7318.546387,11114.16211,10768.10938,11316.72949,35615.42188,9428.535156,29535.52734,4690.901367,6071.814453,32173.42188,1982.40918,7190.729492
2/26/2013,8695.232422,20688.1875,14882.27051,9025.189453,1828.417969,4865.817871,15764.72852,6123.78418,7322.054199,11218.99902,10710.5293,11343.60449,35450.67188,9440.263672,29244.29492,4715.446777,6123.78418,32403.73242,1954.6698,7124.447266
2/27/2013,8583.091797,20599.625,14676.57422,9003.166016,1796.526855,4806.936523,15805.82031,6286.623535,7296.624023,11103.12695,10642.64258,11374.6582,35100.57031,9355.367188,28667.10547,4568.174805,6286.623535,32209.93359,1930.155518,7008.300293
2/28/2013,8636.239258,20333.01953,14917.92383,9152.061523,1776.084106,4845.374023,15764.72852,6504.897461,7322.054199,10956.51563,10642.64258,11507.23145,35301.66406,9494.998047,28962.86328,4407.265137,6504.897461,32657.21094,1990.150879,7083.705078
3/1/2013,8646.868164,20087.63477,15267.14941,9204.726563,1790.802734,4906.706543,15932.44043,6713.643066,7256.287598,10956.51563,10985.70215,11618.30957,36523.98828,9483.829102,29755.08789,4537.492676,6713.643066,33430.30078,2025.63147,7181.609375
3/4/2013,8610.727539,20059.95703,15604.49121,9215.738281,1792.111694,4823.29248,15588.63281,6492.77002,7234.364746,10431.01172,10646.88672,11442.14258,37096.375,9522.926758,29727.17188,4558.905273,6492.77002,34200.58984,1988.859985,7028.975098
3/5/2013,8713.301758,19858.85156,16227.06055,9477.62207,1798.980347,4845.374023,16225.93164,6496.234375,7078.277832,10825.33789,10885.69336,11510.21973,37189.65234,9662.558594,30314.92578,4731.59082,6496.234375,34441.42969,2077.239746,7196.811035
3/6/2013,8777.075195,19437.26367,17003.21484,9437.404297,1807.157104,4901.800293,16351.70996,6556.866211,7221.212402,10637.26172,10748.10449,11645.18164,37674.82031,9802.192383,30057.63672,4779.942871,6556.866211,33888.82422,2016.600098,7084.311035
3/7/2013,8715.958008,20670.6582,17095.54883,9490.071289,1823.512085,4779.949707,16267.8584,6688.523926,7322.054199,10588.26758,10631.12793,11700.125,37922.55078,9746.338867,30065.18359,4840.728516,6688.523926,33966.06641,2021.115479,7024.112305
3/8/2013,8795.676758,20622.68945,17689.7793,9535.074219,1823.512085,4824.928223,16393.64258,6582.850586,7365.898926,10747.10547,10653.55371,11854.20215,38753.58203,9913.897461,30406.22266,4941.577148,6582.850586,34050.31641,2028.8573,7157.283203
3/11/2013,8785.046875,20937.9707,17873.53516,9482.890625,1910.250732,5102.157227,16603.27734,6582.850586,7343.100098,10865.6377,10737.19531,12008.27734,38610.03125,10008.84668,30745.75,4973.351074,6582.850586,34662.69531,2021.76062,7236.335449
3/12/2013,8758.473633,21288.38867,17879.02148,9599.228516,1877.682007,5029.374512,16603.27734,6600.17334,7365.898926,10818.22461,10606.88281,11859.57617,37868.64453,9992.089844,31177.31055,4935.360352,6600.17334,34582,1990.795654,7151.201172
3/13/2013,8702.671875,21377.14648,17831.48047,9581.033203,1839.463745,5002.387207,16577.28125,6772.54248,7278.209961,10569.30273,10517.78516,11605.17383,38456.17578,9950.759766,31258.05078,4831.749023,6772.54248,34833.48438,1949.508911,6963.90918
3/14/2013,8636.769531,21023.95703,18110.3125,9575.290039,1802.907104,4972.129883,16603.27734,6842.700195,7322.054199,10624.61816,10622.64258,11537.69043,37831.69922,10014.43262,31185.61133,4848.326172,6842.700195,34735.48828,1972.732666,7069.108887
3/15/2013,8502.84082,21135.83203,17920.15625,9551.352539,1725.307373,4972.129883,16350.87402,6669.015137,7453.587891,10964.41699,10367.46973,11498.27637,37160.57422,9911.664063,31492.69922,4766.128418,6669.015137,34945.87891,1950.153809,6917.087402
3/18/2013,8423.124023,20869.55273,17826.91016,9408.679688,1759.03894,4887.080078,16318.16992,6633.229492,7453.587891,10865.6377,10418.98926,11619.50391,36778.375,9740.751953,31236.16406,4744.023926,6633.229492,34838.52344,1974.667603,6914.045898
3/19/2013,8397.080078,20641.18164,17703.49023,9196.108398,1833.647705,4840.467285,16519.42383,6720.509766,7444.818848,10857.73535,10515.96875,11670.86035,35518.50781,9727.905273,31236.16406,4849.01709,6720.509766,35312.64453,2003.697388,7068.502441
3/20/2013,8293.446289,20441.47656,17115.66211,9029.976563,1836.140137,4865.817871,16653.58984,6799.061035,7505.324219,10782.66309,10635.97754,11555.60645,36092.10547,9811.685547,31028.68164,4908.421387,6799.061035,35609.50391,2020.470947,7108.026367
3/21/2013,8293.446289,20441.47656,17115.66211,9029.976563,1836.140137,4865.817871,16653.58984,6799.061035,7505.324219,10782.66309,10635.97754,11555.60645,36092.10547,9811.685547,31028.68164,4908.421387,6799.061035,35609.50391,2020.470947,7108.026367
3/22/2013,8104.777344,20682.79102,17095.54883,8780.541016,1837.303101,4824.928223,16938.69922,6916.888672,7464.11084,10579.57715,10139.90332,11477.96777,34540.29297,10045.15234,31462.51367,4828.294922,6916.888672,36077.85547,2100.580078,7105.594727
3/25/2013,8290.789063,20374.9043,17293.92969,8809.268555,1874.690918,4865.817871,16917.73438,6925.615234,7474.633789,10649.90625,10358.29883,11513.80371,34010.30469,10137.30762,31387.06445,4874.576172,6925.615234,35778.82813,2120.935791,7179.174805
3/26/2013,8503.37207,20155.7793,17356.09766,9029.976563,1856.412476,4898.528809,16934.50391,6964.89209,7541.277832,10832.44824,10420.69922,11679.22559,34631.14844,10221.08789,31388.57422,4893.226074,6964.89209,35386.14063,2136.03833,7276.469238
3/27/2013,8413.025391,20064.24609,17219.88086,9084.554688,1900.28064,4865.817871,17504.71875,6851.429199,7497.432617,10628.56934,10202.29981,11537.69043,34768.03906,10109.38184,30942.66602,4855.925293,6851.429199,35502.85938,2117.652832,7212.013184
3/28/2013,8434.24707,19886.72461,17460.31641,9063.96875,1910.915283,4742.332031,17960.05078,6828.736328,7532.508301,10715.49512,10076.25586,11626.16699,34697.78516,10229.46582,30733.66797,4876.646973,6828.736328,35717.58984,2114.369141,7199.242188
3/29/2013,8434.24707,19886.72461,17460.31641,9063.96875,1910.915283,4742.332031,17960.05078,6828.736328,7532.508301,10715.49512,10076.25586,11626.16699,34697.78516,10229.46582,30733.66797,4876.646973,6828.736328,35717.58984,2114.369141,7199.242188
4/1/2013,8434.24707,19886.72461,17460.31641,9063.96875,1910.915283,4742.332031,17960.05078,6828.736328,7532.508301,10715.49512,10076.25586,11626.16699,34697.78516,10229.46582,30733.66797,4876.646973,6828.736328,35717.58984,2114.369141,7199.242188
4/2/2013,8532.192383,19508.57227,17381.69531,8806.871094,1927.531982,4824.928223,18028.81445,6806.916504,7497.432617,10574.83496,10108.70117,11612.13574,34516.06641,10360.72266,30767.625,4958.845703,6806.916504,36114.61328,2157.050781,7263.701172
4/3/2013,8407.040039,18906.67578,16579.02734,8557.916016,1922.547241,4824.928223,18196.52344,6676.870117,7425.527344,10233.45606,10144.26856,11416.87109,34043.01563,10126.13672,30262.11328,4855.925293,6676.870117,35829.98828,2135.381836,7145.122559
4/4/2013,8167.614746,18541.4668,17204.33984,8689.576172,1919.223633,4761.141113,17871.16406,6633.229492,7498.309082,10063.55762,10061.90137,11197.19727,34322.84766,9913.897461,29467.625,4748.860352,6633.229492,35682.28906,2127.502686,7117.757813
4/5/2013,8064.772949,18399.08398,16702.44336,8398.487305,1916.731201,4739.878906,17777.24805,6502.311523,7453.587891,9759.319336,9829.154297,11239.91309,33646.88281,9674.290039,29794.32422,4590.679688,6502.311523,35216.08984,2088.104004,7084.311035
4/8/2013,8298.210938,18280.73633,16821.28906,8175.859863,1927.531982,4774.225586,17777.24805,6693.453613,7498.309082,9878.643555,9968.303711,11374.15625,34161.73047,9827.884766,29525.61133,4613.474121,6693.453613,35270.84766,2101.237305,7014.381836
4/9/2013,8279.165039,18946.43555,16803.00977,8273.049805,1944.148438,4669.549316,17965.91992,6615.773926,7493.048828,10055.65527,9964.55957,11399.78613,33794.67578,9644.68457,29865.51953,4622.453613,6615.773926,34818.34766,2101.237305,6962.693359
4/10/2013,8516.412109,18559.03516,17369.81055,8565.095703,1944.148438,4775.861816,18238.44336,6759.785645,7572.845703,10273.75684,10242.23633,11577.96289,34337.38281,9634.073242,30633.35742,4797.90332,6759.785645,35126.74219,2105.833008,7053.907227
4/11/2013,8543.075195,17982.10156,17463.05469,8433.436523,1954.118896,4784.856445,18573.86719,6806.916504,7471.126465,10051.7041,10195.43652,11529.75879,34282.87891,9779.849609,30633.35742,4806.882324,6806.916504,35514.39844,2105.176514,7081.879395
4/12/2013,8325.417969,17445.8457,17168.6875,8462.163086,1969.073853,4739.060059,18196.52344,6825.244629,7541.277832,9719.807617,10070.63867,11538.91016,34198.07813,9740.751953,29703.2207,4783.397461,6825.244629,35505.75,2101.237305,6993.70459
4/15/2013,8162.17334,16180.09766,17252.79102,8226.610352,1990.675415,4677.727539,18158.06641,6781.605469,7453.587891,9168.228516,9952.079102,11288.72852,34287.72266,9633.050781,28374.99609,4744.715332,6781.605469,36122.53906,2046.079102,6843.992188
4/16/2013,8260.12207,15941.55859,17547.16602,8186.873535,2002.306763,4657.282227,18328.9668,6869.757324,7392.206055,9324.693359,10197.31055,11426.02441,34569.97656,9886.716797,28708.01367,4808.26416,6869.757324,35785.31641,2061.839111,6956.434082
4/17/2013,8186.660156,15532.89356,17447.51563,7995.366699,2010.615356,4726.793457,18286.24414,6893.322754,7431.665527,9037.050781,10121.18164,11239.91309,34949.14844,9887.84668,28251.74219,4731.59082,6893.322754,35667.14844,2015.874146,6723.474121
4/18/2013,7996.210938,15101.11621,17461.22852,8179.69043,2002.306763,4622.935059,18457.14258,6916.888672,7449.203125,9032.30957,10070.63867,11410.76856,34887.96875,9943.210938,28513.56445,4761.983398,6916.888672,35028.01953,2029.663452,6783.73291
4/19/2013,8080.551758,15887.00977,17369.81055,8452.586914,2019.754517,4676.910156,18499.86523,6893.322754,7501.817871,9285.972656,10264.70117,11602.98242,35827.42578,9982.757813,29504.94141,4846.945801,6893.322754,35646.96484,2046.079102,6855.173828
4/22/2013,8050.625,15930.46387,17461.22852,8710.642578,2035.540039,4661.37207,18371.69531,6885.467285,7541.277832,9355.510742,9921.503906,11471.78906,35804.39844,9971.458008,29257.67578,4731.59082,6885.467285,35739.19531,2032.946777,6895.553711
4/23/2013,7985.329102,15617.95606,17599.27344,8853.3125,2086.719482,4665.461426,18370.83789,6938.708008,7672.811523,9520.668945,10108.70117,11386.36035,36947.97656,10287.83203,29496.52734,4801.357422,6938.708008,36172.25781,2055.272461,6958.91748
4/24/2013,7953.76709,15916.59668,17644.07227,8879.645508,2093.864746,4716.980469,18269.15039,6895.067871,7715.779297,9633.671875,10298.39551,11365.00195,35978.83984,10102.52832,29250.01758,4748.860352,6895.067871,35870.34766,2024.4104,6970.721191
4/25/2013,7917.310059,16378.88477,17644.07227,8665.636719,2085.224365,4671.185547,18457.14258,6947.436035,7760.501953,9775.913086,10280.29981,11473.00879,35978.83984,10169.19336,29825.71094,4806.882324,6947.436035,36243.58594,2022.440918,6989.356934
4/26/2013,7876.49707,16046.03418,17662.35156,8579.460938,2093.698242,4702.259766,18521.22656,6964.89209,7715.779297,9777.494141,10108.07813,11589.55566,36027.91016,10230.77344,29721.59766,4845.563965,6964.89209,36603.14453,2032.289795,6974.44873
4/29/2013,7862.351074,15709.48828,17845.19141,8533.019531,2110.315186,4685.904785,18585.3125,6960.527344,7697.364746,10103.06836,10303.3877,11441.2793,36181.75391,10338.68066,29841.02734,4888.390137,6960.527344,36060.57813,2024.4104,7004.266602
4/30/2013,8036.479492,15477.41797,17817.76758,8468.385742,2128.593262,4677.727539,18671.62305,7134.212891,7654.395996,9677.133789,10094.97559,11632.87988,36372.55469,10223.99609,29690.21094,4831.057129,7134.212891,35817.74609,2047.392456,6963.888184
5/1/2013,8036.479492,15477.41797,17817.76758,8468.385742,2128.593262,4677.727539,18671.62305,7134.212891,7654.395996,9677.133789,10094.97559,11632.87988,36372.55469,10223.99609,29690.21094,4831.057129,7134.212891,35817.74609,2047.392456,6963.888184
5/2/2013,8081.097656,15835.23145,18411.99805,8365.930664,2164.485352,4751.327637,18717.76563,7156.907227,7623.705566,9376.058594,10420.69922,11422.97266,37129.6875,10517.77148,29473.55664,5049.333008,7156.907227,36423.73047,2059.21167,7013.584961
5/3/2013,8053.346191,15679.90332,19472.47461,8330.50293,2187.582275,4742.332031,17431.74805,7375.977539,7716.655273,9229.075195,10731.44727,11166.6875,37923.16016,10664.65918,30213.8418,5148.800293,7375.977539,36387.69531,2035.573364,6956.434082
5/6/2013,8107.758301,15862.04688,19746.72852,8144.263672,2193.398438,4740.696289,17218.11914,7374.230957,7628.966309,9324.693359,10667.80078,11065.39258,37983.12109,10705.90234,30660.1543,5156.397461,7374.230957,36747.97266,2023.097412,6945.250977
5/7/2013,8148.571289,15434.88867,19746.72852,8426.254883,2147.702637,4712.074219,17260.84961,7115.884766,7677.195801,9123.185547,10441.91504,11099.56543,37379.23438,10734.15039,30740.53711,5142.583008,7115.884766,36608.1875,2060.525635,7026.629883
5/8/2013,8194.823242,15686.37207,20020.99219,8603.87793,2176.615479,4710.437988,17688.94727,7218.874512,7628.966309,9135.829102,10713.97461,11069.05566,38749.94531,10946.57422,31126.36914,5249.647949,7218.874512,37253.08203,2101.237305,7066.390625
5/9/2013,8238.355469,15825.98242,19966.13672,8719.259766,2157.174316,4703.895996,18371.69531,7190.944336,7627.214355,9131.087891,10612.26465,11123.97363,37815.95313,10872.56445,31296.32813,5180.574707,7190.944336,37052.76172,2101.893555,7134.724121
