Date,Open,High,Low,Close,Adj Close,Volume
2019-12-30,1520.903076,1520.903076,1464.383057,1467.465942,1420.680786,237452
2019-12-31,1469.726807,1582.150269,1464.177490,1479.592041,1432.420288,27908
2020-01-02,1522.752930,1522.752930,1464.383057,1481.647461,1434.410156,5882
2020-01-03,1481.647461,1541.661377,1469.521240,1470.343384,1423.466431,62974
2020-01-06,1500.144775,1500.144775,1448.968506,1455.134277,1408.742188,218311
2020-01-07,1469.521240,1572.285034,1453.079102,1459.655884,1413.119629,149770
2020-01-08,1479.797607,1571.668457,1459.244873,1478.770020,1431.624390,99655
2020-01-09,1439.103149,1512.065430,1439.103149,1489.251953,1441.772217,68589
2020-01-10,1533.029175,1533.029175,1475.687134,1509.804565,1461.669556,56488
2020-01-13,1469.726807,1544.538818,1479.797607,1527.479980,1478.781372,89491
2020-01-14,1521.519653,1567.146851,1479.797607,1542.894653,1493.704712,99018
2020-01-15,1469.521240,1559.953247,1469.521240,1543.511108,1494.301514,55301
2020-01-16,1520.697632,1570.024170,1517.614746,1543.511108,1494.301514,242824
2020-01-17,1543.100098,1551.526733,1528.096558,1528.096558,1479.378296,175451
2020-01-20,1571.462891,1571.462891,1520.903076,1543.100098,1493.903564,38530
2020-01-21,1556.459351,1556.459351,1521.108643,1531.179443,1482.362915,167281
2020-01-22,1535.084473,1538.167358,1525.219238,1531.179443,1482.362915,674328
2020-01-23,1511.243286,1533.440308,1502.611206,1519.670044,1471.220459,61899
2020-01-24,1502.816650,1520.286499,1479.797607,1489.251953,1441.772217,187619
2020-01-27,1479.592041,1489.251953,1438.897705,1479.592041,1432.420288,183756
2020-01-28,1476.714722,1476.714722,1438.692139,1472.604248,1425.655273,107168
2020-01-29,1469.521240,1508.776978,1464.999756,1486.991089,1439.583374,207417
2020-01-30,1471.370972,1487.196655,1462.327759,1478.975464,1431.823364,59500
2020-01-31,1440.952881,1479.592041,1440.747437,1470.548950,1423.665405,51876
2020-02-03,1459.450439,1492.540283,1458.011719,1468.493652,1421.675659,156115
2020-02-04,1459.244873,1468.493652,1358.947510,1391.626343,1347.259033,683606
2020-02-05,1356.481201,1358.536377,1329.557129,1358.536377,1315.223999,1836017
2020-02-06,1322.569092,1325.446533,1253.717407,1300.988647,1259.510986,212818
