ABG,ANG,ANH,ARI,CLH,FBR,MSM,MTN,NPN,SOL
Date,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close
2021/05/28,13150.50488,32079.2832,104517.3438,22658.07422,420,5995,6500,9980.381836,302759.9063,21472.35352
2021/05/31,13181.81152,33081.51563,103442.9375,22996.17773,414,6182,6511,9789.397461,304173.0938,21409.25
2021/06/01,13074.08106,32046.23047,104763.2109,23217.54297,388,6199,6476,10087.6875,306894.75,22772.66406
2021/06/02,13182.73242,31608.78516,105530.7813,23329.08984,407,6349,6580,10265.87305,309011.0625,23131.20703
2021/06/03,13084.20898,30440.32227,103642.8281,22554.30859,405,6221,6631,10057.16895,301158.25,22469.57813
2021/06/04,13043.69531,30168.13477,103247.0469,22802.48047,398,6135,6680,10225.51074,302139.5938,22253.49609
2021/06/07,13172.60352,29548.9082,105840.6172,22257.71094,395,5935,6835,10451.93457,298468.5,22326.16016
2021/06/08,13063.03125,29068.69141,107108.9141,22037.21094,395,5996,6855,10287.53125,297194.9375,21902.60352
2021/06/09,13630.22852,28883.99219,107486.7031,21790.76758,408,6000,7028,10435.19922,293158.8438,22068.00977
2021/06/10,13580.50684,28967.5918,106983.9844,21747.53125,406,5787,6941,10674.4209,292394.9063,22659.84375
2021/06/11,13482.90527,28904.40625,106734.1172,21779.52539,406,5853,6765,10646.85645,295739.875,22216.20703
2021/06/14,13562.0918,28247.26758,107259.8281,21635.11914,409,5981,6890,10611.41602,298195.25,22946.67773
2021/06/15,13157.87109,27823.43164,109326.6875,21059.21875,405,5740,6578,10560.22461,297609.8125,22381.61523
2021/06/17,12583.30859,26528.59375,108755.0078,20550.76758,408,5700,6333,10306.23535,305906.4375,21471.39648
2021/06/18,12215.91895,26723.01367,106887.0391,20475.53906,394,5665,6278,10211.72852,304196.0313,20163.43555
2021/06/21,12095.29785,26305.01172,107697.5859,20506.66797,382,5533,6242,10384.00781,303181.7813,19887.12109
2021/06/22,12010.58594,25631.3457,108767,21299.61133,370,5550,6306,10258.98145,295203.3125,20532.49609
2021/06/23,12246.30371,26178.63867,107290.8125,21336.79297,360,5464,6508,10335.76953,293697.375,21082.25977
2021/06/24,12338.38184,26272.93164,107400.75,21617.82422,363,5378,6695,10282.6084,293222.6563,21305.0332
2021/06/25,12475.57715,25733.41797,105943.5547,21810.6543,373,5388,6500,10238.30859,290798.1875,21654.01367
2021/06/28,12121.99902,25777.16211,105254.9375,21987.05664,348,5135,6158,9944.941406,295862.5313,20853.75
2021/06/29,12437.8252,25466.08984,104342.4375,22058.82813,348,5422,6560,9942.972656,302814.7813,20912.07227
2021/06/30,12496.75488,25808.26953,103308.0078,22080.44727,351,5475,6300,10162.50586,299012.0313,20844.1875
2021/07/01,12404.67773,26353.61719,104192.5234,22441.03125,360,5466,6323,10129.03418,295303.0313,21480.00195
2021/07/02,12226.96875,26318.62109,102187.625,22371.85352,358,5500,6314,10286.54688,295161.4375,20926.41406
2021/07/05,12254.59082,26915.49023,102363.5313,22567.2793,353,5638,6200,10257.99707,277251.75,21431.24023
2021/07/06,12181.84961,27402.51367,100501.5625,22172.9707,354,5340,6450,10207.79004,280288.5625,20873.82813
2021/07/07,12266.56152,27267.39063,101236.1563,22909.70508,355,5254,6358,10025.66699,285587.25,20808.8125
2021/07/08,12448.875,26958.26367,99541.08594,22028.5625,353,5200,6103,10150.69238,274259.8438,20161.52344
2021/07/09,12815.34277,26989.36914,99504.10938,22940.83594,357,5454,6280,10383.02246,272808.75,21273.48242
2021/07/12,12631.18848,27629.98438,100163.7422,22788.64648,363,5770,6162,10478.51465,277249.7813,21523.02734
2021/07/13,11982.96191,28377.52734,101361.0859,23721.67188,352,5640,5698,10110.3291,281178.1563,21402.55664
2021/07/14,12158.83106,28358.08594,101140.2031,24298.43359,346,5691,5480,10269.81055,287770.375,22231.50586
2021/07/15,12163.43359,28360.03125,100291.6719,24125.49219,365,5509,5426,10321.00195,292909.5,20508.5918
2021/07/16,12130.28613,28117.97656,98733.53125,23436.31641,372,5344,5566,10369.24023,294351.625,20061.13281
2021/07/19,11855.89648,27494.86328,95157.50781,22974.55859,354,5450,5371,10131.98731,290519.9688,19589.76953
2021/07/20,12125.68262,28103.39648,97868.00781,23348.11523,363,5441,5400,10290.48438,289718.125,20569.7832
2021/07/21,12075.04004,27617.3457,99944.86719,23455.33984,365,5646,5498,10241.26172,294784.4375,20766.74219
2021/07/22,12203.02734,27673.72852,100544.5313,23779.60742,367,5695,5538,10355.45801,300322.5,20655.83398
2021/07/23,12338.38184,27559.02148,101039.2656,23897.20703,392,5624,5590,10546.44238,295256.1563,20881.47656
2021/07/26,12165.27539,28132.55859,101818.8281,24614.91992,395,5526,5590,10376.13184,274061.375,21262.00781
2021/07/27,12240.7793,28263.79297,102143.6563,24680.63867,390,5505,5572,10423.38574,253976.5781,20631.93164
2021/07/28,12292.34277,28540.83984,101743.875,25119.91211,393,5368,5784,10335.76953,274004.5313,20901.55469
2021/07/29,12375.21289,29079.38281,94805.70313,25878.26367,417,5450,5852,10244.21484,285183.3438,21302.16602
2021/07/30,12562.12988,28503.90039,92605.91406,25849.73047,400,5500,5775,10377.11621,281440.4688,20956.05273
2021/08/02,12504.12109,28011.04688,90982.8125,26167.08008,403,5450,5926,10956.95898,278947.1875,20862.35352
2021/08/03,12744.44336,28337.67188,89186.79688,26029.58984,410,5500,5988,11212.91699,259491.6875,20963.70117
2021/08/04,12663.41504,28344.47656,88897.96094,26350.39844,415,5368,6000,11080.01563,266781.0313,21289.73633
2021/08/05,13712.17773,27315.99609,89395.6875,24991.07031,412,5348,6100,11252.29492,263034.125,20891.03711
2021/08/06,13795.96875,24028.35547,90278.19531,25201.19531,403,5401,6060,11212.91699,266796.9688,21131.02148
2021/08/10,13590.63574,22092.9043,90688.96875,24818.12891,404,5376,6060,11177.47656,295203.3125,20663.48242
2021/08/11,13494.875,23298.30859,90231.22656,25488.2793,403,5568,5920,11345.81738,283883.875,20779.17188
2021/08/12,13584.18945,22251.35742,90905.85156,25308.41992,394,5585,6048,11813.43262,282850.6563,20909.20313
2021/08/13,13498.55762,22788.92773,91486.53125,25229.73047,392,5400,5495,11793.74316,279962.4375,20796.38281
2021/08/16,13713.09863,23102.91602,91449.55469,25005.76953,393,5500,5818,12796.90137,259300.2031,19757.08984
2021/08/17,13802.41406,23967.11328,91936.28125,25451.96094,391,5566,5725,13093.22168,238340.7656,20255.22266
2021/08/18,14214.9209,22854.06055,91752.38281,25059.38281,392,5467,5817,13067.625,248147.3125,20394.81641
2021/08/19,13844.76953,23448.98242,90400.13281,23903.26172,396,5428,5645,13083.37695,237330.5,18843.04688
2021/08/20,13767.42383,23650.20703,91676.42969,22164.32422,404,5350,5704,12828.40332,239411.875,18749.34766
2021/08/23,14056.54785,23799.91211,91750.38281,22549.12109,408,5350,5600,12932.75586,228470.4063,20011.41406
2021/08/24,14165.19922,24039.04883,91081.75781,22476.48438,425,5400,5687,13062.70313,236661.3125,21367.18164
2021/08/25,14416.57031,23136.68164,91199.6875,22533.55469,415,5500,5635,13106.01953,243540.7344,21224.7207
2021/08/26,14343.8291,23665.41992,90649.99219,22065.74609,415,5500,5653,12812.65234,240000.2969,21131.02148
2021/08/27,14538.11328,24115.14063,90475.08594,22461.78516,413,5407,5476,12835.29492,239581.4219,21517.29102
2021/08/30,14189.13965,23780.5332,89457.64844,22611.38086,407,5517,5485,12852.03027,232373.875,21577.52539
2021/08/31,14552.84473,23794.18945,88922.94531,22411.63086,393,5650,5893,13136.53711,247332.5,21416.89844
2021/09/01,14093.37793,23947.34766,89750.49219,21926.52734,401,5590,5857,13047.93652,258302.9063,21187.43164
2021/09/02,14016.0332,23363.00586,87451.75781,21148.28516,401,5765,5781,12641.35742,258801.5469,21073.6543
2021/09/03,13946.97461,24006.85742,85586.78906,21254.64453,402,5726,5668,12791.97852,256308.2813,21147.27539
2021/09/06,13995.77539,23005.96094,85455.85938,20583.62695,400,5725,5550,12776.22754,263054.0625,20709.37695
2021/09/07,13903.69922,22699.64453,85463.85156,20926.91797,404,5800,5529,12600.99512,267744.4063,20486.60156
2021/09/08,13966.31152,21931.90039,84239.53125,20602.65234,398,5772,5671,12312.54981,262839.6563,20484.68945
2021/09/09,13772.94824,21348.5332,81679.94531,20268.00586,408,5770,5449,12073.32813,242282.1406,20905.37891
2021/09/10,13786.76074,21262.6875,81538.02344,20725.43945,400,5950,5466,12248.56055,238409.5938,21201.77344
2021/09/13,13904.62012,21754.35352,82771.33594,20958.04883,392,6000,5700,12472.03125,236182.5938,22994.48242
2021/09/14,13983.80664,21983.60352,82232.63281,20472.08008,387,6006,5793,12391.30664,237376.375,22487.74414
2021/09/15,14185.89746,21921.16992,82289.60156,20498.88477,384,5830,5785,12600.99512,233988.5156,23573.88672
2021/09/16,13535.44531,20998.31641,83204.10156,19265.80664,382,5900,5704,12246.5918,235475.5,22609.16992
2021/09/17,13499.72656,21133.91602,84278.50781,18631.9707,377,5892,5784,12655.13965,239354.0313,21655.92578
2021/09/20,13060.76367,21266.58789,84315.48438,18207.39648,384,5850,5721,12218.04297,231745.5781,21106.16211
2021/09/21,13179.19922,22223.58398,85655.75,18222.96094,384,6030,6028,12768.35156,239254.3125,22076.61523
2021/09/22,13476.22754,22423.56836,86214.4375,18557.60352,395,6048,6471,12862.85938,242081.6719,23614.04297
2021/09/23,13613.46191,21732.89258,86099.5,18356.12695,400,5851,6500,13432.85742,247314.5469,23818.65039
2021/09/27,13279.77539,22337.7207,88651.09375,18434.81641,400,5793,6366,13674.04883,247930.8906,25128.52344
2021/09/28,13822.13281,22311.38281,89589.57813,17794.0625,395,5775,6300,13397.41699,250424.1563,26475.68555
2021/09/29,14139.84082,22213.82813,88011.44531,17671.46484,397,5850,6248,14067.8291,255809.625,26570.33984
2021/09/30,14350.39063,23190.33594,85946.58594,18160.90234,394,5800,6217,13916.22363,248589.1094,27290.29102
2021/10/01,14403.96875,23167.89844,83946.6875,17970.29883,419,5800,6200,13561.82031,246132.75,26380.07422
2021/10/04,14220.67676,24479.99023,85134.03906,17926.24023,475,5698,6267,13512.59766,246131.75,28157.48438
2021/10/05,14108.82129,24213.66797,84990.11719,17882.18164,497,5687,6353,13864.04785,250185.8125,28492.125
2021/10/06,14041.14356,24801.91406,82954.24219,17531.625,484,5750,6323,14075.70508,246535.6563,28017.89258
2021/10/07,13841.87207,25436.98633,82648.40625,18480.80859,470,5700,6364,13867.00098,259300.2031,27137.31445
2021/10/08,13479.04688,25744.27734,82108.70313,18846.68945,484,5690,6165,14077.67383,254825.2813,27460.48047
2021/10/11,13441.44824,26074.00781,82088.71875,19778.63086,490,5703,6219,14127.88086,256180.625,27848.66016
2021/10/12,13623.80078,26481.78125,81469.05469,20065.97266,475,5914,6300,14126.89648,250424.1563,26294.98047
2021/10/13,13638.84082,27318.78711,82378.55469,20269.98438,481,6011,6387,13867.00098,253905.7656,26293.06836
2021/10/14,13488.44629,27243.66797,83717.82031,21307.28516,506,6448,6238,13677.00195,254793.375,25714.62109
2021/10/15,13412.30957,26885.64844,81746.90625,20730.6875,529,6840,6147,13774.46289,256306.2813,26324.61914
2021/10/18,13652.93945,26675.91016,81060.28125,20734.51758,563,6800,6276,13782.33789,254413.3906,26661.16992
2021/10/19,13461.18848,26393.98242,80902.36719,20504.64648,621,6860,6144,13459.4375,262790.7813,25623.78906
2021/10/20,13499.72656,27015.39453,82015.75781,20374.38477,584,6872,6184,13645.49902,266779.0313,25633.35156
2021/10/21,13281.65527,26924.67188,81897.82031,20063.09766,585,6833,6142,13266.48535,265757.7813,24427.69336
2021/10/22,13289.17481,28510.88672,83062.17969,20792.94336,578,6780,6167,13420.05957,265782.7188,25136.17188
2021/10/25,13463.06836,28231.88281,83039.19531,20736.43359,560,6920,6116,13323.58301,258674.8906,25088.36719
2021/10/26,13592.78223,27939.22461,84862.1875,20727.81445,550,6803,6327,13412.18359,264522.125,25112.26953
2021/10/27,13401.9707,28309.92578,85695.72656,19998.92578,546,6900,6169,13474.2041,261187.1094,24973.63281
2021/10/28,13154.76074,28579.17383,97306.32031,20018.08203,545,7250,6153,13336.38086,261419.4844,24438.21094
2021/10/29,13159.46094,27829.96484,92935.73438,19494.16406,540,7366,6264,13485.0332,258316.8594,24534.7793
2021/11/02,13607.82227,27916.78711,92848.78125,18748.99219,534,7198,6800,13476.17383,259866.6719,24782.41211
2021/11/03,13421.70996,27349.02734,93422.46094,19156.05859,544,6913,7125,13615.96582,268533.2813,25020.48242
2021/11/04,13521.34473,27700.21875,90215.23438,19083.26563,538,7363,7432,14529.53809,262224.3125,25393.36719
2021/11/05,13262.85645,27412.4375,92032.23438,18731.75195,538,7300,7375,16440.36133,253900.7813,25002.31641
2021/11/08,13252.5166,27805.57617,90749.9375,18772.9375,540,7455,7106,16686.47461,251321.7344,26171.64063
2021/11/09,13209.27832,27867.03516,90649.99219,19060.2793,544,7500,7323,16643.1582,254451.2969,25854.21289
2021/11/10,13128.44238,30729.24414,93148.61719,18811.25,535,7420,7219,16296.63086,254128.1719,25127.56836
2021/11/11,13013.7666,32136.93555,91539.5,19778.63086,545,7400,7225,16156.83789,249995.3125,25243.25781
2021/11/12,12736.47754,31412.11719,91748.39063,19867.70703,545,7305,7113,15751.24316,261577.0625,24556.76953
2021/11/15,13033.50586,31075.55859,91380.59375,19735.5293,539,7317,7099,15715.80371,264286.75,24973.63281
2021/11/16,12955.48828,31968.16797,93494.42188,20102.36914,537,7300,7193,15546.47754,276753.0938,24825.43555
2021/11/17,13074.86426,32056.94141,92162.15625,19690.51367,519,7400,7092,15481.50391,274482.25,24885.67188
2021/11/18,13191.41895,32016.94727,92648.89063,19317.92773,531,7350,6880,15455.9082,270902.9063,24141.81641
2021/11/19,12712.97852,31977.92383,91825.34375,19591.85938,509,7000,6650,15345.64941,270869,23616.91211
2021/11/22,12851.15332,31704.77539,92798.80469,19941.45703,491,7013,6563,15505.13086,264581.9688,23775.625
2021/11/23,12944.20898,31713.55469,93410.46875,20225.92578,494,6900,6394,16009.16992,255933.2969,25424.91797
2021/11/24,12604.88281,31337.97461,92959.71875,19804.49219,495,6920,6400,15921.55371,252019.8594,25538.69531
2021/11/25,12893.45117,31055.07227,95622.25,18964.49805,497,7058,6447,15948.13379,249729.0313,25542.51953
2021/11/26,11744.81836,31857.93359,93123.625,18168.56445,422,6556,5906,15458.86133,250638.5781,23680.9707
2021/11/29,12399.97168,31456.99023,93632.35156,19129.24023,461,6954,5943,15693.16113,245486.4844,24742.25391
2021/11/30,12595.4834,33664.62109,89786.46875,19731.69922,441,6800,6092,15907.77148,245162.3594,25370.41992
2021/12/01,13015.64648,34621.61719,88933.9375,20531.46484,441,6709,6026,16610.66992,246938,26338.96094
2021/12/02,13117.16211,32776.88281,89310.73438,20325.53711,435,6886,6155,16341.91504,247700,26777.81641
2021/12/03,13673.61914,32310.58203,89910.39844,20489.32031,442,7000,6000,16420.67188,245702,27080.9043
2021/12/06,14029.86523,32651.04102,91689.42188,20669.38672,460,6909,5987,15795.54395,246200,27272.125
2021/12/07,14113.52051,31927.19727,93670.32813,21451.91211,498,7031,6377,15898.91113,254207,28492.125
2021/12/08,14243.23633,30697.05273,90911.85156,21284.29688,487,7011,6378,16015.07715,252647,27829.53906
2021/12/09,14237.59668,30672.66406,92198.14063,21060.17188,485,7049,6333,15608.49805,249952,27118.19141
2021/12/10,13982.86719,30126.36523,92363.04688,21141.58398,473,7037,6108,15554.35352,251954,27038.83398
2021/12/13,13674.55957,29636.64844,92155.16406,20443.3457,457,6625,6044,15800.46582,251369,26462.29883
2021/12/14,13734.7168,30055.15039,94078.10156,21142.54297,478,6773,5972,16692.38086,250462,24873.24219
2021/12/15,13785.47461,29997.59375,92744.83594,21391.57031,480,6840,6056,17068.44141,247000,23891.31445
2021/12/17,13993.20606,31522.35156,94797.70313,21560.14453,474,7490,6150,16959.16797,236472,24256.55078
2021/12/20,13586.20215,30564.37891,93058.66406,20944.27734,490,7378,6029,16779.01172,237500,23260.28125
2021/12/21,13899.20996,31356.51172,94647.78906,21606.11914,473,7553,5793,16783.93359,236005,24097.83594
2021/12/22,13923.64941,30891.18164,94547.84375,21900.16406,490,7560,5840,16858.75195,238397,24317.74023
2021/12/23,14100.36133,30698.02734,94774.71875,22025.63672,498,7550,5833,16902.06836,241003,24141.81641
2021/12/24,14034.56445,30555.59961,94379.9375,21752.66211,498,7650,5828,16633.3125,244510,24168.58789
2021/12/28,14215.97656,31376.99805,94989.60156,21906.86914,510,7756,6075,16792.79492,242589,25432.56641
2021/12/29,14279.89453,30667.78516,95407.36719,22036.17188,556,7816,6144,16957.19727,245548,25520.5293
2021/12/30,14569.40234,31575.03125,96651.67969,22153.02539,531,7752,6130,17247.61133,243688,24984.15039
2021/12/31,14339.11231,32065.72266,96214.92188,22146.32031,541,7816,6068,16805.5918,247200,24763.28906
2022/01/03,14730.13574,31567.22461,99600.05469,21813.96289,565,7720,6130,16936.52539,251152,25407.70898
2022/01/04,14998.96484,31226.76367,102546.4297,22622.34766,566,7700,6227,16716.00781,257250,25250.90625
2022/01/05,15129.61914,31152.625,100389.6172,23322.50195,559,7753,6168,17219.0625,248359,25224.13477
2022/01/06,15419.12793,29295.21289,98450.6875,22870.41797,554,7774,6038,16907.97461,239529,25204.05664
2022/01/07,15509.36426,28905,97546.1875,22810.07813,555,7725,6051,16450.20508,238904,25003.27344
2022/01/10,15510.30371,29087.42383,100922.3281,23274.61133,560,7630,6029,16437.40625,237414,25879.07227
2022/01/11,15384.34863,30182.94727,100044.8125,23079.2207,560,7700,6078,16052.48633,245198,25528.17773
2022/01/12,15284.71289,30951.66602,98708.54688,23971.89258,567,7815,6275,16072.17481,268000,27287.42383
2022/01/13,15478.3457,30902.88867,101759.8672,23560.99414,570,7907,6200,16081.03516,264397,27519.75781
2022/01/14,15266.85352,30302.9375,103358.9844,22757.39844,558,7951,6327,16164.71387,260643,27477.68945
2022/01/17,15311.03223,29686.40039,104835.1719,22803.37305,570,8000,6459,16087.92676,261872,27751.13867
2022/01/18,15170.03809,28863.05273,104207.5156,22239.22656,556,7850,6350,16095.80176,252865,29597.38867
2022/01/19,15171.91797,28883.53711,101731.8828,23476.70898,564,7801,6165,16123.36719,252159,30194.95898
2022/01/20,15170.03809,31218.96094,99935.86719,23760.21875,550,7812,6065,16313.36621,264962,29946.36914
2022/01/21,15225.49512,30918.49805,100005.8359,23161.5918,555,7698,6001,16299.58398,257201,29767.57617
2022/01/24,14870.18945,29433.73828,98178.84375,21762.24023,537,7489,6019,15684.30078,250432,28033.19141
2022/01/25,14974.52637,30179.04492,97688.10938,21989.24023,529,7010,5831,15785.69922,241000,29065.79102
2022/01/26,15151.23828,30063.93164,98807.49219,22618.51758,524,7190,5932,16865.64453,243000,31169.23633
2022/01/27,15536.62305,27837.76953,98949.41406,21692.32031,515,7200,5800,16527.97656,234604,32316.57031
2022/01/28,15824.25098,27361.70898,97090.4375,20950.98242,521,6925,5687,17162.94922,234766,32785.06641
2022/01/31,15968.06445,27988,96040.02344,21818.75195,519,7098,5527,18913.30664,246206,32978.19922
2022/02/01,15899.44727,28490.40039,97596.16406,22354.16211,545,7240,5644,18881.80273,250901,33718.23047
2022/02/02,15749.99414,28515.76367,98315.76563,22281.36914,566,7000,5651,18227.14258,248000,33512.66406
2022/02/03,15938.92578,27972.39258,94750.73438,21846.52734,566,7333,5656,18439.7832,244778,32552.73047
2022/02/04,15950.20606,28499.17773,94012.14063,22312.97852,550,7112,5550,18409.26563,248038,33490.67578
2022/02/07,16094.95996,28667.94531,94868.66406,22106.0918,540,7090,5684,18414.1875,247610,32835.73828
2022/02/08,16402.32617,29669.81641,95273.44531,22347.45898,530,7360,5583,18520.50977,244663,32708.57617
2022/02/09,16256.63281,30063.93164,94516.85938,22080.23047,549,7100,5561,18368.9043,250000,31704.6582
2022/02/10,16474.70313,29704.93555,96565.72656,23258.32813,530,7000,5450,18492.94531,243525,31636.77539
2022/02/11,16516.0625,29086.44922,95942.07031,24454.625,515,7130,5283,18401.39063,239777,31174.01758
2022/02/14,16521.70117,31509.66992,93534.39844,24413.43945,508,7334,5154,18452.58203,228719,32441.82031
2022/02/15,17002.96289,30930.20313,94644.78906,23683.59375,526,7377,5097,18279.31836,228139,30967.49609
2022/02/16,17018.00195,31994.50781,96492.77344,24611.70508,525,7235,5126,18352.16797,226806,32394.01563
2022/02/17,16543.32227,32319.35938,94446.89844,24367.46484,538,7796,5360,18037.14258,226486,31703.70313
2022/02/18,16301.75098,32729.08594,95844.125,23759.25977,535,7291,5200,17987.91992,223695,31480.92969
2022/02/21,16372.24902,32668.60156,93226.57031,23711.36914,529,7001,5206,17989.88867,205722,30411.99609
2022/02/22,16332.77051,33251.96875,93126.625,25048.46289,539,7005,5460,17682.74023,204969,32129.17188
2022/02/23,16593.13867,32587.63086,95070.55469,24873.18555,540,6900,5825,18244.86328,200845,31427.38672
2022/02/24,16205.875,34864.52344,93760.28125,25122.21289,518,6822,5800,17970.19922,189637,32775.50391
2022/02/25,16656.11719,32273.50977,98866.46094,24466.11914,536,7132,5430,18759.73047,188480,32197.05664
2022/02/28,16603.47852,35458.62109,96624.69531,26209.32031,530,7153,5279,18862.11328,192846,33520.31641
2022/03/01,16751.05273,36896.55469,92584.92969,26940.12305,540,7120,5466,19460.66211,193903,35291.98828
2022/03/02,16673.03711,36731.6875,91060.76563,26405.66992,521,7005,5198,20484.49219,187063,37950.9375
2022/03/03,17295.29102,35823.46875,88703.07031,27555.0332,536,7000,5299,20230.50391,183414,35990.90625
2022/03/04,16048.90137,37197.99609,85977.57031,26672.89648,525,6740,4835,19134.80664,163342,35295.8125
2022/03/07,15095.78125,38253.51953,82552.46094,26042.66211,510,6359,4492,17921.96094,163460,34898.07031
2022/03/08,14999.90527,39178.32422,80925.35938,25905.69727,504,6065,4298,18366.93359,170919,34620.80078
2022/03/09,15377.76856,36117.14844,85068.07031,25713.17773,499,6090,4505,18909.36719,181000,33016.44531
2022/03/10,15650.35742,38153.35547,84951.14063,25823.32617,503,6200,4371,19699.88281,179372,33750.73828
2022/03/11,16271.67188,37026.37891,85319.92969,26262.95703,504,6100,4311,19964.70117,179317,33837.74219
2022/03/14,16679.61523,36180.90234,86576.24219,26141.31641,484,6300,4312,19824.9082,155789,32173.1543
2022/03/15,16427.70508,35309.92578,86490.28906,24712.27344,491,6096,4074,19406.51563,149370,31533.51563
2022/03/16,17652.47656,34790.08594,90007.35156,25853.01758,517,6174,4371,19689.05469,180632,32048.85938
2022/03/17,17476.70313,36033.77734,88451.20313,26783.04297,515,6417,4514,19723.50977,176855,33370.20703
2022/03/18,17356.38867,35187.32031,91561.49219,26683.43164,513,6378,4254,19179.10742,184502,33920.92578
2022/03/22,17726.73438,33782.76953,89082.85938,26902.76953,500,6488,4520,19351.38672,186531,34112.14844
2022/03/23,17713.57422,34399.71484,86792.125,27558.86523,505,6340,4483,18848.33203,168900,34801.50391
2022/03/24,17624.27734,36000.42969,85306.9375,28328.9375,491,6375,4389,19280.50586,162356,35937.36328
2022/03/25,17673.1543,34381.07813,86645.20313,28893.08398,496,6342,4390,19308.07031,159872,35012.80469
2022/03/28,18047.25977,33735.69141,87644.64844,27854.82617,504,6220,4474,19373.04492,160003,35369.43359
2022/03/29,18081.09766,33223.69922,89276.75,27238,511,6310,4687,18996,170810,33068.07422
2022/03/30,17727.67383,34102.52344,88585.13281,28574,529,6423,4563,19179,170437,34660
2022/03/31,17900.625,34378.13672,88754.03906,28615,540,6321,4586,19000,166412,33941.96094
2022/04/01,17953.26367,34331.05469,89058.86719,29145,541,6394,4532,19331,172130,34401.85156
2022/04/04,17722.0332,34405.59766,90089.30469,28602,537,6725,4465,18818,179105,34067.21094
2022/04/05,17099.7793,34346.75,88812.00781,27524,526,6751,4255,17358,177350,34420.01563
2022/04/06,17489.86328,33437.51953,87677.63281,27413,532,6885,4480,18136,166105,34420.01563
2022/04/07,17383.64648,33671.9375,86079.51563,26991,525,6375,4545,18229,163255,34399.9375
2022/04/08,17143.01563,33959.32031,86252.42188,27838,520,6272,4400,17867,160000,35508.07031
2022/04/11,17159.93555,33642.51172,85936.59375,27320,507,6269,4264,18185,164100,34680.07813
2022/04/12,16827.18945,33794.54297,84753.25,27258,509,6311,4329,18088,157446,34953.52734
2022/04/13,16591.25977,34277.10938,85133.03906,27283,489,6171,4137,17594,156218,35376.12891
2022/04/14,16691.83594,33692.53516,86365.35938,26768,501,6128,4128,17510,152318,35251.83203
2022/04/19,17210.69336,33848.48828,88051.42969,26893,491,6041,4145,17385,152883,35429.66797
2022/04/20,17080.41992,33203.10156,92944.72656,26485,499,6548,4180,17239,149492,35486.08203
2022/04/21,16255.34863,32934.35156,96217.92188,24823,500,6114,4080,17239,147423,36835.15234
2022/04/22,16023.74902,32242.86523,93795.25781,24252,483,6039,4028,17300,150728,36481.39063
2022/04/25,15980.32422,31205.14648,92234.11719,24161,469,5880,4043,16533,150288,34250.78516
2022/04/26,16377.90234,31536.66797,92732.84375,23776,470,6050,4167,17197,150000,35065.39063
2022/04/28,16554.49609,32007.4668,91541.5,25105,463,6352,4196,17510,148942,36715.64063
2022/04/29,16582.48242,32282.09961,92370.04688,26189,452,6380,4180,16869,160775,37554.14844
2022/05/03,16269.82324,31698.50391,90636,25816,456,6250,4140,16801,159688,36895.38672
2022/05/04,16080.68359,31727.92969,89915,24895,456,6250,3855,16832,153284,37453.75781
2022/05/05,15713.02051,31668.09961,91581,25300,438,6340,4127,17263,146068,37371.53125
2022/05/06,15276.84277,30433.23242,87687,24461,440,6230,4050,16715,145971,36426.89453
2022/05/09,15245.96289,28589.26953,86930,24282,420,6050,4024,16364,142719,35295.8125
2022/05/10,15671.52637,27273.97461,88563,23774,420,5801,4020,16770,145272,34816.80078
2022/05/11,15748.72559,27736.92773,89045,24312,425,5900,4120,16975,155900,36393.42969
2022/05/12,15924.35449,26077.36133,87875,22929,437,6184,4105,16890,158465,35744.23047
2022/05/13,16160.77832,27160.19922,89618,24008,449,6250,4200,17076,160450,37814.21094
2022/05/16,16288.1582,27695.73242,90820,24322,459,6250,4176,17239,157286,37988.22266
2022/05/17,16185.86816,27283.7832,91068,24773,449,6056,4121,16755,167779,37848.63281
2022/05/18,16374.04297,26749.23047,90120,24240,435,5657,4037,16939,159800,37703.30469
2022/05/19,16148.2334,27415.21484,86237,24032,424,5590,3759,16443,158484,36909.73047
2022/05/20,15976.46484,27167.06445,85783,24162,435,5400,3581,16536,160372,37622.98828
2022/05/23,16249.55859,27451.50586,86468,24862,435,5645,3652,16800,156561,37340.9375
2022/05/24,16124.1084,27671.21094,86233,24756,421,5498,3486,16304,146018,37385.875
2022/05/25,15653.19141,26870.85352,87969,24524,421,5353,3402,15700,152688,36771.09375
2022/05/26,16220.6084,27306.3418,89351,24786,430,5638,3553,16240,160019,38722.51953
2022/05/27,16691.52539,27159.2168,87779,25277,426,5712,3717,16376,158637,38621.17188
2022/05/30,17379.56836,27553.51172,88076,26006,440,5860,3727,16637,166826,39917.65625
2022/05/31,17725.03711,26886.54688,87867,26059,449,6134,3700,16880,171443,39689.14844
2022/06/01,17312.01758,26129.3457,85917,25759,441,6223,3572,16200,168033,38801.875
2022/06/02,17062.08398,27364.21094,84606,26333,439,6630,3591,16050,165351,40503.75391
2022/06/03,17285.96289,26937.55078,86396,25927,450,6700,3684,16100,165982,39874.63281
2022/06/06,16805.39648,26452.03906,86839,25934,460,6749,3723,15838,172428,41152.95313
2022/06/07,16253.41797,26193.09961,85888,26132,456,6800,3670,15309,167468,40903.41016
2022/06/08,16041.11914,25897.86914,85100,25068,450,6706,3665,14743,182394,40696.88672
