Date,ABG,ANG,ANH,ARI,CLH,FBR,MSM,MTN,NPN,SOL
1/2/2018,13344.3418,12034.27148,137104.9219,8616.191406,2588.387207,10389.53906,13110.91797,10923.31445,222675.8281,38864.15625
1/3/2018,12761.99512,12314.22363,137195.9063,8633.569336,2662.500977,10751.16895,12477.0293,10839.18164,226972.75,39041.45313
1/4/2018,12760.49023,11994.00879,138419.5,8640.004883,2674.418701,11103.02539,12611.49121,10673.36816,226146.3125,38917.4375
1/5/2018,12790.58594,12210.29492,140172.3125,8813.78418,2597.697754,11220.31055,12773.80469,11004.17871,224885.8438,39485.14453
1/8/2018,12862.81543,12351.67676,139892.3906,8811.208984,2575.538086,11142.12012,12746.91211,11088.31152,223678.8438,39868.20703
1/9/2018,13257.06641,12062.35938,140462.1563,8914.188477,2637.361816,11239.8584,12965.8916,11076.05957,225791.25,39474.12109
1/10/2018,13126.15137,12499.61133,139995.25,8688.919922,2579.07666,11290.68164,12701.77246,11079.32617,224797.5313,40844.70703
1/11/2018,12941.06348,12508.97461,141154.5625,8688.919922,2588.387207,11109.86621,12410.76074,10926.58106,221504.2344,40281.59375
1/12/2018,12978.68262,12546.42676,141593.7813,8762.936523,2513.901123,10995.5127,12370.4209,10903.71094,224717.9219,41154.28516
1/15/2018,12941.06348,13098.84375,142885.5938,8753.283203,2607.008545,11107.91113,12366.5791,10823.66211,223871.6094,42197.83594
1/16/2018,13392.49512,12593.24219,140922.0938,8456.572266,2569.765625,11239.8584,12868.8877,10959.25391,229111.2656,41433.54297
1/17/2018,13425.60156,12672.82715,140240.5781,8578.860352,2569.765625,11239.8584,13446.10938,11397.06738,229851.875,41564.90234
1/18/2018,13768.69043,12635.37598,139155.4688,8576.288086,2569.765625,10823.49512,13878.30664,11345.60938,227594.5781,39960.07422
1/19/2018,13467.73438,12524.89258,140381.0469,8553.116211,2625.816162,10990.62695,13484.52734,10908.61133,231189.4688,40281.59375
1/22/2018,13768.69043,12326.39648,138147.4844,8592.376953,2728.420654,11265.26953,13667.9707,11122.61816,232030.8125,40350.48438
1/23/2018,14234.41797,12268.34668,136505.4844,8137.978027,2681.494629,11533.07227,13864.86133,11366.8457,233191.2031,40189.73047
1/24/2018,13956.03418,13017.38477,135662.6875,7950.683594,2807.93457,11679.67773,14347.96094,11108.73242,230081.9531,40364.26172
1/25/2018,13950.01563,13112.88867,134397.5625,8167.585938,2806.444824,11723.66113,14470.89551,11072.79199,226848.3906,42319.09375
1/26/2018,13804.05078,12975.25195,134822.875,7998.956055,2737.358643,11554.57422,14142.42578,11006.63086,227905.5156,41567.65625
1/29/2018,13279.6377,12905.96582,133270.875,8045.296875,2793.037354,11198.80859,13719.83496,10866.95313,225107.2188,41889.17578
1/30/2018,12926.01465,12409.72852,134313.4531,8099.36084,2774.416016,10892.88867,13016.79492,10695.4209,213618.6719,39804.82422
1/31/2018,13550.49707,12331.0791,133966.2969,8262.197266,2745.366455,10903.63965,13181.98926,10732.99609,210337.2031,39221.5
2/1/2018,13806.30957,12430.3252,133915.8125,8057.524414,2737.358643,10658.31738,13242.49707,10822.84668,206019.7344,39362.96875
2/2/2018,13692.69922,12144.75391,133614.1406,8129.611816,2746.669678,10819.58594,13134.92871,10708.49121,201850.2813,38423.21484
2/5/2018,13548.23926,12007.11719,130230.1641,7790.422852,2742.759277,10751.16895,12989.90234,10238.82129,194015.0625,37811.41406
2/6/2018,13242.01953,11764.61621,127535.6641,7742.793945,2793.223877,10425.70117,12686.4043,10071.37207,193051.8125,37195.02344
2/7/2018,13821.35742,11661.62207,127494.1328,7794.283691,2758.960205,10882.13672,13361.59082,10523.07227,189355.5781,37296.07031
2/8/2018,13806.30957,11343.28027,126934.2656,7753.734375,2793.223877,10997.46777,13157.97949,10349.09082,188135.5156,35918.13672
2/9/2018,13768.69043,11112.95215,123637.3594,7458.955078,2793.223877,10848.90723,12817.02441,10188.99316,184749.5938,35541.49609
2/12/2018,14103.5,10993.10254,122299,7661.696777,2888.193359,10830.33594,12965.8916,10291.91406,188107.5313,35991.625
2/13/2018,14314.92188,11465.00098,122745.1172,7894.687988,2899.738525,10751.16895,13157.97949,10604.75488,193482.7656,36163.41016
2/14/2018,14363.07617,11561.43848,121272.25,7980.935547,2923.574219,10630.95117,13778.42188,10496.11914,197123.6406,35683.88672
2/15/2018,15480.37207,11514.62402,118816.1484,8302.746094,2960.817139,11357.14356,14267.2832,10530.42578,210891.875,36618.125
2/16/2018,15407.38867,11628.85254,122756.0078,8450.780273,2979.438477,11630.80957,13941.69531,10353.99121,210522.5,36919.43359
2/19/2018,15243.36621,11310.51074,122261.4219,8237.742188,3072.545898,11826.28516,13662.20898,10184.0918,205208.2344,37204.20703
2/20/2018,14897.26953,10883.55762,122024.0313,8078.765137,3071.056152,11728.54688,13542.15332,10162.85547,201217.875,36974.55078
2/21/2018,14984.54688,10841.42383,121483.9297,8448.205078,3101.968018,11728.54688,13681.41602,10310.7002,209119.625,36285.58594
2/22/2018,14863.41309,10730.94043,120634.2422,8123.17627,3186.509277,11835.08203,14886.76465,10283.74512,207571.2344,35688.47656
2/23/2018,15339.67578,10549.29688,121024.9688,7972.566406,3184.274902,11972.89258,15233.48242,10618.6416,207365.3906,36239.65234
2/26/2018,15390.83789,10580.19629,124007.3125,8253.186523,3165.8396,11924.02344,15559.07031,10567.18164,206451.2969,36759.58984
2/27/2018,15198.22559,10393.87207,124558.2734,8077.477051,3174.9646,12120.47656,16054.65527,10782.00488,205938.8906,37222.58203
2/28/2018,14934.88965,10128.89941,124768.9531,7853.496582,3184.274902,12021.76172,15653.19336,10496.11914,203404.875,38283.58203
3/1/2018,15060.54004,10033.39648,129571.4063,7811.018555,3139.955811,11826.28516,15655.11426,10324.58594,204996.2031,37078.35156
3/2/2018,15060.54004,10412.59766,131614.0313,7651.399902,3053.924316,11924.02344,15629.18262,10128.54981,202197.2656,37015.88672
3/5/2018,15187.69238,10430.3877,130264.7969,7231.756348,3053.924316,11900.56641,16149.73926,10187.36133,206098.7188,36783.47656
3/6/2018,15514.22852,10762.77441,130474.5078,7452.519531,3074.407959,11924.02344,16798.0332,10216.76563,214846.8125,37617.58594
3/7/2018,15461.56055,10785.24609,131442.9063,7305.129883,3186.552246,11826.28516,16954.58594,10013.37793,216277.0469,37791.20313
3/8/2018,15574.41797,10673.82617,134525.125,7212.44873,3123.199219,11142.12012,16688.54492,11027.04981,215033.3438,38190.80078
3/9/2018,15499.18262,10760.90234,134650.7813,6922.818359,3139.273682,11239.8584,16725.03906,10782.82129,220566.5313,38478.33203
3/12/2018,15347.19824,10589.55859,136211.6719,6932.47168,3196.007568,11339.55078,16999.72266,10896.35938,221065.2344,39032.26563
3/13/2018,15347.9502,10322.71484,135308.5781,6819.193848,3120.362549,11435.33398,16471.48438,10658.66504,222680.1719,37847.23828
3/14/2018,14983.79492,10313.35059,132905.8438,7188.632813,3119.984619,11084.4541,16101.63477,10410.35352,220008.1094,37383.21484
3/15/2018,15017.65137,10132.64551,132414.25,6809.540039,3122.821045,10946.64453,15994.29102,10213.49902,215499.7344,37233.5
3/16/2018,15002.60449,9960.364258,134353.0313,7375.928223,3139.273682,11132.34668,16020.63867,10028.08106,211924.1406,37381.35547
3/19/2018,15040.22461,10012.79785,134527.1094,6837.859375,3088.781006,11018.9707,16106.51367,10054.21875,212545.9688,37374.84766
3/20/2018,15015.39453,10005.25684,132593.3125,6822.412109,3147.594971,11093.25098,16185.55957,9985.606445,215085.5781,37525.49219
3/22/2018,14623.39844,10257.83984,127272.5547,6935.045898,3224.563721,11097.16113,16005.02539,9986.423828,205208.2344,37512.47266
3/23/2018,14721.96289,10839.34277,126320.9688,6612.59082,3214.918945,10818.60742,15608.82715,9720.140625,195880.6094,36917.33203
3/26/2018,14758.83106,10713.99609,123304,6436.237793,3204.139648,10772.6709,16035.27637,9801.821289,194636.9063,36021.83203
3/27/2018,14548.16309,10491.57227,123844.1016,6624.818848,3149.864014,10824.47168,16084.06934,10029.25879,194636.9063,36310.10156
3/28/2018,14047.07422,10512.30664,127377.4219,6307.512207,3102.396973,10600.65234,15457.56934,9867.168945,182320.0625,36311.96484
3/29/2018,14272.78906,10604.66895,129282.5625,6526.344238,3124.144775,10955.44141,15808.87793,10100.54395,179827.0938,37496.66406
4/3/2018,13917.66113,10522.67481,125606.7969,6224.48584,3158.185303,11190.98926,15305.33594,9822.189453,179215.2031,36985.21875
4/4/2018,13693.45117,10437.85156,126811.6094,5961.243652,3079.703369,11093.25098,15109.18848,9766.179688,183869.0781,36507.24609
4/5/2018,13912.39551,10311.56055,130927.5547,6230.277832,3106.935791,11279.93066,15497.58008,10056.41504,188901.0469,37839.80078
4/6/2018,14055.34766,10550.94824,130336.0234,6421.434082,3115.445801,10800.03809,15223.36328,10030.95606,185744.5313,39177.01172
4/9/2018,13994.40625,10560.37207,130573.4063,6298.502441,3093.886719,10822.51758,15380.47656,9965.611328,187166.7031,39473.65234
4/10/2018,13798.0332,10495.3418,130084.7578,6545.009766,3120.362549,10555.69238,15743.49512,10013.9834,189662.1719,39480.15625
4/11/2018,13763.81738,10923.22363,127405.1094,6289.649414,3082.540039,10447.2041,16229.47168,9795.882813,186753.1719,39353.69141
4/12/2018,13763.81738,10484.97559,125228.9297,6343.097168,3081.594482,10360.2168,15815.70898,9863.774414,190905.8438,39707.05859
4/13/2018,13748.26563,10682.89356,125160.6875,6499.481445,3103.909912,10383.67481,16024.54199,9878.201172,186242.0156,40139.46094
4/16/2018,13910.00879,10522.67481,124363.4219,6268.53418,3073.084229,10167.67383,16353.40527,9929.119141,189040.2969,39516.42578
4/17/2018,13740.48926,10160.76563,125964.875,6367.51123,3079.324951,9969.265625,16264.60254,9997.009766,187105.7344,40087.38672
4/18/2018,14121.52246,10489.68848,126500.0156,6948.17627,3015.404785,10161.80957,16128.95898,10175.22559,189491.1563,41317.66016
4/19/2018,13973.77441,10437.85156,125130.0078,7198.91748,3046.04126,10293.75488,16004.04883,9991.917969,188853.7656,40907.56641
4/20/2018,13997.10449,10367.16602,124818.4219,6889.449219,3120.362549,10374.87793,16397.32031,10075.08594,189040.2969,39983.24219
4/23/2018,13530.5332,10461.41406,125411.9375,7043.194336,3105.044434,10650.49805,16227.52051,10386.53613,188323.3281,40265
4/24/2018,13530.5332,10572.625,126101.3672,7060.349609,3120.362549,10643.65723,15607.85156,10412.8457,188185.2813,40339.39063
4/25/2018,13262.25586,10542.46582,127504.0313,6597.138184,3110.906738,10551.7832,15979.65332,10360.22949,183543.2344,39827.94531
4/26/2018,13686.05566,10592.41602,128394.2813,6598.458008,3060.603271,10555.69238,16394.39258,10379.74805,186242.0156,41213.50781
4/30/2018,14229.61035,10588.64648,126016.6172,6756.160156,3101.451416,10897.77539,16208.00293,10628.40137,190249.2031,41657.07422
5/2/2018,14189.17285,11044.80273,120905.4844,7049.791016,3101.451416,11239.8584,16119.19922,10696.29199,187345.1719,42075.53125
5/3/2018,13725.71484,10838.40234,121601.0469,7007.561035,3082.540039,11210.53711,15639.07813,10817.64746,179014.3281,41473.87891
5/4/2018,13979.2168,10508.53613,122444.4688,6898.686523,3120.362549,11204.67285,15573.69629,10709.02148,187754.9688,41409.71484
5/7/2018,14056.97852,10272.91992,121991.0234,6890.108887,3101.451416,11044.38184,15419.51074,10905.05859,188729.4063,42124.8125
5/8/2018,13756.04102,10287.99805,122370.0625,6625.51123,3082.540039,10751.16895,14948.17188,10602.94141,191185.0625,41502.71094
5/9/2018,13796.47754,10663.10156,122365.1016,6805.649414,3019.376465,10881.16016,15128.70606,10541.83887,191282.0625,41498.98828
5/10/2018,13897.56836,10400.15137,116469.1094,6796.411133,2978.528076,10317.21289,14412.42676,10487.52637,198062.0156,42099.70703
5/11/2018,14000.21387,10554.71777,115932.3047,7060.349609,3044.717041,10427.65625,14686.64258,10633.49316,198935.0938,42162.01563
5/14/2018,14074.86328,10395.44141,116684.4219,7225.311035,3017.295898,10586.96875,14637.84961,10616.51953,200681.8281,42760.87109
5/15/2018,13503.31641,10220.14063,117212.3047,7165.265625,2912.338623,10457.9541,14213.35254,10253.30078,192771.375,43891.63672
5/16/2018,13802.69824,9987.351563,116128.7578,7115.776367,2985.903564,10409.08594,14317.76856,10267.72656,202720.875,43705.66016
5/17/2018,13189.15918,9885.56543,117979.3359,7201.556152,2987.983643,10067.00293,13954.75,10019.92383,199237.9063,44520.26172
5/18/2018,12791.7959,9838.44043,119523.2734,7291.294922,2978.528076,10047.45508,13661.99316,9826.433594,199092.4063,45007.53125
5/21/2018,12535.96094,9762.100586,119667.1563,7456.257324,2932.95166,10067.00293,13862.04297,9789.09375,197754.2188,44854.09375
5/22/2018,12675.15332,9636.751953,118670.9375,7429.863281,2932.195313,9959.492188,13905.95801,9980.884766,198678.875,45030.77734
5/23/2018,12482.30566,9444.488281,117684.6328,7116.436523,2932.195313,10047.45508,13679.55859,9674.527344,197746.1094,42943.13672
5/24/2018,12337.66797,9786.605469,118310.7422,7191.65918,2931.438965,10125.64551,11222.35156,9571.84082,200544.3906,43979.98438
5/25/2018,12715.5918,9728.172852,117148.8047,7052.431152,2912.338623,10555.69238,11710.2793,9696.59082,198927.5938,43148.64063
5/28/2018,12717.14551,9613.19043,118226.3906,7107.858887,2931.25,10555.69238,11610.74316,9772.119141,199313.1563,42264.30078
5/29/2018,12682.92969,10055.20898,115777.5,7030.65625,2921.983398,10598.69727,11493.63965,9572.689453,192038.2188,42308.94141
5/30/2018,12570.17578,9987.351563,116444.2891,7049.791016,2932.195313,10800.03809,11353.11621,9504.797852,187823.9844,41880.25
5/31/2018,12572.50781,10176.78613,117173.6094,7249.064941,2951.484619,10760.94238,11516.08398,9716.958984,188169.7188,42543.27344
6/1/2018,13022.74902,10295.53809,117232.1484,7654.211914,2941.272949,10751.16895,11661.48731,9989.373047,198924.5156,44775.05078
6/4/2018,13098.17676,10181.5,120465.9297,7642.993652,2970.017822,11045.36035,11612.69434,10088.66406,203264.9688,44584.42188
6/5/2018,12655.71289,10292.71191,121253.7578,7390.271484,2846.14917,11108.88965,11317.00879,9864.62207,205021.6875,44740.64844
6/6/2018,12829.89941,10424.65723,119286.125,7621.217773,2874.137451,11279.93066,11441.91895,9787.395508,210528.7188,44635.56641
6/7/2018,12637.05176,10387.90137,121055.3203,7914.850586,2836.693359,11445.10742,11417.52344,9758.541992,212794.7188,45751.45313
6/8/2018,12646.38086,10491.57227,122749.0938,7703.69873,2845.01416,11239.8584,11440.94336,9863.774414,207694.9688,45797.02344
6/11/2018,12576.39648,10574.50879,126100.9375,7928.046387,2884.727783,11132.34668,11404.83691,9698.287109,207552.5781,45379.49219
6/12/2018,12600.50293,10614.09375,128124.1563,7848.865234,2987.605469,11196.85352,11335.55078,9673.676758,208421.2969,45751.45313
6/13/2018,12653.38086,10668.75586,129243.4141,7625.836914,2931.25,10949.57715,11408.74023,9554.868164,210991.375,45393.44141
6/14/2018,12883.55469,10869.50195,129268.2266,7448.338867,2836.882324,11043.40527,11290.66113,9589.662109,207384.6875,45193.50781
6/15/2018,12620.7207,10299.30859,131918.5313,7439.76123,2827.237793,11130.3916,11066.21387,9437.754883,205153.5156,44576.05469
6/18/2018,12317.4502,10461.41406,130808.1953,7390.271484,2831.965576,10800.03809,10877.87402,9343.555664,205803.9844,44757.38672
6/19/2018,12053.05957,10367.16602,131123.7344,7258.302734,2856.36084,10769.73828,10647.57129,9178.069336,199611.6406,44379.83984
6/20/2018,12315.11816,10472.72266,130918.3594,7366.51709,2855.604492,10990.62695,11008.63867,9161.945313,204004.3438,44070.18359
6/21/2018,12557.73438,10469.89648,132344.2344,7304.492676,2792.440674,10878.22754,10798.8291,9079.62793,199479.1875,43783.76953
6/22/2018,12593.50391,10453.875,132486.1406,7301.192871,2798.303467,10947.62207,10782.24023,9089.8125,205670.2656,43508.51953
6/25/2018,12402.98828,10490.62988,132360.1094,7066.288574,2732.681152,11180.23731,10539.25195,9013.43457,199425.0938,43170.96484
6/26/2018,12364.10742,10167.36328,131172.375,7143.490234,2686.348633,11094.22852,10626.10254,8997.308594,192678.0938,43285.34375
6/27/2018,11881.98438,10338.8916,134032.0469,6989.746094,2672.165039,10892.88867,10586.09277,8915.839844,197621.1094,44077.62109
6/28/2018,11808.88867,10161.70801,135491.6563,6940.256836,2553.402344,10844.99707,10822.25,8875.103516,203455.875,45147.01172
6/29/2018,12441.09082,10566.96875,137675.625,7198.91748,2681.999023,11072.72559,10892.5127,9156.854492,216712.3281,46761.33984
7/2/2018,12424.76172,10638.59766,138556.7188,7456.257324,2695.047607,11104.97949,10859.33203,9088.113281,211907.3438,46123.41797
7/3/2018,12734.25293,10887.40918,138497.2031,7504.424805,2817.971191,11165.57715,11165.75195,9250.204102,212359.4375,46495.38281
7/4/2018,12983.86816,11145.64551,138785.9531,7367.837891,2845.959717,11054.15625,10896.41602,9377.500977,211924.1406,46588.37109
7/5/2018,12882.77832,10998.62109,137526.7656,7462.85498,2881.512939,11215.42383,10734.42285,9347.798828,210733.9375,47019.85156
7/6/2018,12785.5752,11032.55078,139350.5313,7766.385254,2906.097656,11239.8584,10622.19922,9294.335938,213822.6406,46774.35547
7/9/2018,13044.52148,11042.91797,138489.2656,7949.820801,2941.083252,11057.08789,10734.42285,9481.884766,218266.9531,47827.9375
7/10/2018,12854.00586,11112.65918,137510.9063,7858.104004,2940.705566,11026.78906,10320.66016,9277.361328,217396.3438,48322.64844
7/11/2018,12854.00586,10962.80762,138303.7188,7617.918945,2930.493408,11066.86133,10278.69824,9130.545898,213914.0313,48165.49609
7/12/2018,12854.00586,10868.56152,137255.8906,7581.628418,2849.174805,10850.86133,10422.14844,9074.535156,214209.4063,47239.30469
7/13/2018,12854.00586,10614.09375,137171.5469,7445.039551,2929.358643,10940.7793,10279.67383,9053.320313,209747.6875,46960.33594
7/16/2018,12854.00586,10365.28223,136700.2188,7225.311035,2836.693359,10931.9834,10138.17481,8857.283203,205296.5469,46202.46094
7/17/2018,12286.3457,10430.31055,135443.0781,7483.970703,2850.30957,11025.8125,10427.02734,9148.367188,209679.2813,45788.65234
7/18/2018,12419.31836,10225.79492,135548.2188,7486.610352,2848.985596,11054.15625,10392.87305,9129.697266,209250.2031,45955.10938
7/19/2018,12196.1416,10135.31934,137696.4375,7383.67334,2886.80835,11044.38184,11222.35156,8974.394531,210680.4375,46402.38672
7/20/2018,12596.61328,10084.42481,140040.1406,7192.318848,2841.042969,11044.38184,11201.8584,9127.151367,214442.6094,46759.47266
7/23/2018,12451.20117,10084.42481,141143.5625,7212.11377,2859.575928,10976.94336,11108.17578,8902.261719,210842.75,46960.33594
7/24/2018,12617.61133,10040.12988,138525,7522.240234,2836.693359,11022.87988,11284.80566,8882.742188,212664.1563,46901.75
7/25/2018,12690.70606,10225.79492,139015.1563,7318.349121,2866.384033,10848.90723,10957.89453,8884.439453,205838.1719,47360.19922
7/26/2018,12943.43262,10529.27051,133929.8281,7354.641113,2883.971436,10933.93848,11075.97266,9151.761719,206158.4219,47583.375
7/27/2018,13011.86133,10469.89648,132694.5,7294.595703,2883.971436,10994.53613,11046.69727,9415.691406,208814.9219,48111.5625
7/30/2018,13210.15332,10791.27734,131607.9688,7477.371582,2836.882324,11044.38184,11466.31543,9694.893555,206145.9844,47583.375
7/31/2018,13366.45606,10834.63086,131970.1563,7490.569336,2836.882324,11031.67676,11490.71191,9716.958984,201601.5469,48187.8125
8/1/2018,13217.93164,10871.3877,132311.4375,7522.240234,2878.676025,11035.58594,11458.50879,9640.581055,203289.2344,47861.41797
8/2/2018,13009.53027,11023.12598,132466.25,7553.914063,2848.607666,10799.05957,11179.41406,9389.381836,197455.1094,47568.49219
8/3/2018,13317.46484,11012.75781,133061.625,7747.909668,2916.687988,10626.06445,11203.81055,9443.695313,201227.8125,47911.62891
8/6/2018,12920.88086,10752.63574,133347.3906,7765.064941,2822.131348,10164.74121,11027.17969,9377.500977,202099.0313,48079.01563
8/7/2018,12906.88379,10719.65039,133359.3125,7996.01123,2775.988037,10164.74121,11250.65137,9683.861328,207009.7188,48903.84375
8/8/2018,13025.08203,10712.11035,132863.1719,8184.066406,2750.835938,10517.5752,11319.93652,8898.017578,208431.2344,48403.55469
8/10/2018,12625.3877,11354.875,135062.9844,8090.368652,2760.858887,10365.10352,10941.30469,8656.154297,209653.7813,49051.69922
8/13/2018,12461.31055,11286.07422,136931.4219,8083.109863,2742.137207,10306.46094,10829.08106,8625.604492,211737.5938,49479.45703
8/14/2018,12644.82715,11139.99121,137725.2188,7848.865234,2753.294434,10223.38379,10839.81543,8668.884766,207384.6875,48689.96094
8/15/2018,12208.58398,10302.13672,141608.9063,7344.742676,2771.260254,9871.527344,10792.97461,8436.356445,190338.7344,47611.27344
8/16/2018,12519.63086,10145.68652,143248.125,7685.882324,2543.189941,9803.111328,10764.67481,8613.72168,195640.5781,48503.98438
8/17/2018,12300.34473,10150.39844,145564.0625,8002.609863,2571.935303,9871.527344,10857.38086,8571.291016,197746.1094,49145.61719
8/20/2018,12418.54004,9957.192383,144638.2813,8079.150391,2657.035889,9677.029297,10930.57031,8779.208008,201974.6406,48634.16797
8/21/2018,12297.23145,10177.73047,143775.9844,8089.047852,2651.740967,9804.088867,11008.63867,8680.765625,205488.0469,49682.17578
8/22/2018,12402.98828,10243.70215,140803.2031,8523.886719,2704.314209,9930.170898,10832.00879,8800.423828,213292.2031,50676.24609
8/23/2018,12452.75586,10302.13672,139364.4375,8165.59082,2674.056152,9908.667969,10807.61231,9018.526367,213976.2188,50963.59375
8/24/2018,12500.19043,10429.36914,139428.9375,8317.355469,2612.216064,9856.866211,11091.58594,9050.774414,220011.8438,50865.94531
8/27/2018,12941.87598,10698.91602,138061.6094,8377.402344,2601.814941,10112.94043,11308.22656,9164.492188,221997.375,51657.30078
8/28/2018,13072.51563,10626.34473,138553.7656,8446.025391,2618.267822,10145.19336,11455.58106,9306.214844,221376.1406,51563.37891
8/29/2018,12808.9043,10878.92676,140285.2344,8363.544922,2628.668945,10074.82227,11274.07129,9257.057617,222619.8594,52244.07031
8/30/2018,12714.03516,10787.50781,139967.7344,8367.50293,2619.213623,10151.05762,10773.45703,7459.805664,208317.4531,52321.25391
8/31/2018,12640.16113,11111.71875,136335.0781,8309.436523,2628.668945,9947.763672,10808.58789,7674.544922,203079.6719,53562.67969
9/3/2018,12745.91797,11116.42969,137404.75,8442.725586,2609.757813,9944.831055,10734.42285,7485.677734,199300.7188,52969.39844
9/4/2018,12210.91602,11172.97754,139625.3906,8623.524414,2496.289795,9969.265625,10291.38477,6209.317871,197970.5938,53811.89453
9/5/2018,11975.30078,11013.7002,139301.9688,8838.632813,2482.270996,9773.789063,10021.07227,6381.799316,190010.3906,54139.04297
9/6/2018,12263.79492,11147.53125,137678.625,8504.750977,2498.210205,9857.844727,10242.5918,6418.882324,190408.375,53760.98828
9/7/2018,12130.82227,11103.23535,135822.0781,8463.180664,2514.725586,9773.789063,10344.08008,6447.341309,195962.6719,53005.82422
9/10/2018,12014.17969,11144.7041,135266.4219,8292.941406,2512.229004,9285.099609,10079.62305,6389.560547,193828.5156,52974.70703
9/11/2018,11985.40723,10890.23731,133296.7969,8087.068359,2487.072021,9480.576172,10101.0918,6209.317871,192024.5313,52512.75
9/12/2018,12023.15625,11072.13379,131474,8314.714844,2504.355469,9679.960938,10296.57129,6036.836914,190548.8438,53195.32031
9/13/2018,11856.90332,11085.3291,130557.1563,8451.963867,2565.231445,9548.993164,10269.06641,6079.957031,196850.5625,53072.75781
9/14/2018,12047.25098,11161.66797,131657.5938,8671.693359,2522.599121,9490.349609,10144.31348,6087.719238,198698.6406,53592.23047
9/17/2018,11717.95996,11615.9375,132381.9375,8677.631836,2520.486816,9089.624023,9909.541016,6028.212891,200058.8125,53361.25
9/18/2018,11806.30664,11692.2793,132958.4219,8676.97168,2572.336914,9110.149414,10204.23438,6300.73291,198402.8906,51904.65625
9/19/2018,12133.1875,11923.18359,130618.6953,8807.621094,2630.716064,9480.576172,10187.53516,6328.32959,197474.4688,52143.17969
9/20/2018,12077.77051,11774.27344,131989.9688,8709.964844,2707.531006,9066.166992,9978.302734,6741.421875,198281.8438,51852.80469
9/21/2018,12456.85742,11764.84863,131413.4844,8638.041992,2803.741455,9375.99707,10088.32227,6903.554199,202657.5,50805.375
9/25/2018,12288.19629,12075.86328,129514.3125,8937.610352,2771.863281,9676.051758,10093.2334,7085.521973,198703.0156,52762.58203
9/26/2018,12448.8252,11719.61133,126906.6719,8952.977539,2717.900879,9852.957031,10117.79102,7420.135254,198500.2031,52349.64844
9/27/2018,12393.40723,11375.60742,123199.5859,8969.043945,2722.125488,9848.070313,10216.02246,7331.307617,192117.4063,52076.24219
9/28/2018,12198.24316,11535.8291,123141.0469,8982.31543,2682.758057,9665.300781,10151.18945,7552.945801,190401.5938,51619.9375
10/1/2018,12301.84863,11378.4375,122068.4141,9242.166992,2679.877441,9710.259766,10063.76367,7709.903809,191378.6563,51901.82813
10/2/2018,12127.56641,11839.30273,121402.6172,9487.349609,2641.662354,9761.083984,9949.816406,7718.526855,187179.6094,52951.14063
10/3/2018,11957.29785,11761.07813,125861.8047,9418.893555,2619.577881,9783.563477,9651.194336,7722.839844,185307.8125,53005.82422
10/4/2018,11744.46289,11757.31055,126946.3516,9080.808594,2559.277832,9854.911133,9331.943359,7528.79834,182437.7188,52959.625
10/5/2018,11693.86426,11708.30078,127985.2422,9063.344727,2532.008789,9544.105469,9073.595703,7226.956055,180315.7188,52169.57813
10/8/2018,11754.10059,11467.9707,128054.7031,9079.410156,2496.482178,9578.314453,9051.00293,7416.685547,180007.5,51479.46484
10/9/2018,11935.61231,11817.62695,126222,9339.261719,2432.341553,9684.848633,9169.862305,7471.879883,177244.7344,51739.67188
10/10/2018,11891.43848,11815.74316,125816.1641,9073.125,2443.671875,10018.13477,9019.568359,7438.245117,165777.4844,50972.25
10/11/2018,11615.1543,12900.52441,123583.5938,8688.93457,2422.163574,10136.39746,8586.370117,7244.204102,167293.6563,49101.77734
10/12/2018,11909.10742,12884.50195,120975.9531,8818.861328,2421.97168,9969.265625,9199.331055,7334.757324,181439.4375,49492.08594
10/15/2018,11708.32031,13811.89258,120262.5078,8818.861328,2399.311523,9109.171875,9094.224609,7182.111328,171592.5313,49199.82422
10/16/2018,12011.91113,13482.02832,120493.6953,9119.924805,2389.133545,9459.073242,9347.660156,7390.812988,176013.7188,49804.14453
10/17/2018,11787.03027,13118.23438,118274.0156,9164.630859,2429.269287,9462.983398,8993.045898,7262.314941,172027.4063,49005.61328
10/18/2018,11759.72266,13293.53516,119253.3906,8944.59668,2421.395508,9452.231445,9029.391602,7294.224609,170017.7344,48072.26563
10/19/2018,11778.19629,13307.67285,120156.3281,8674.266602,2429.269287,9448.322266,9191.472656,7310.609863,169896.6875,47921.41797
10/22/2018,11579.81738,13141.79688,118787.0391,8843.30957,2488.608643,9627.182617,9324.084961,7395.125,175324.9063,47515.08203
10/23/2018,11284.25879,13736.49512,117294.6719,8762.980469,2465.756104,9748.37793,8988.134766,7244.204102,167279.2969,45630.46875
10/24/2018,11482.63574,13562.1377,119085.6953,8705.701172,2529.704346,10213.61035,9224.871094,7164.000977,160662.5,45352.34766
10/25/2018,11886.62012,13778.90625,106469.1406,8810.478516,2507.620117,10262.47949,9387.93457,7182.111328,165065.5781,46090.54297
10/26/2018,11629.61231,13766.6543,106769.7969,8521.989258,2484.383789,9837.318359,9007.78125,7244.204102,159664.1875,44781.96484
10/29/2018,12191.81738,13385.89648,109901.3672,8746.914063,2515.109619,10027.9082,9331.943359,7481.365723,153314.4531,45253.35547
10/30/2018,12248.03711,13401.91797,107536.8203,8511.510742,2506.083984,10115.87207,9063.772461,7490.852051,147871.8906,44571.72656
